,title,answer_count,follower_count,detail_text
0,政府工作报告指出 2025 年 GDP 增长预期目标为 5%左右，传递了什么信号？,626,1520,878w
1,大学师生逛菜市场发现新物种「山柰菖蒲」，这一发现有何重要意义？该物种有哪些特点？,69,343,423w
2,小米 29 元两个的不锈钢纸杯卖爆，二手炒至近 200 元，雷军称「在逼产线补货」，这杯子为何受欢迎？,264,480,415w
3,政府工作报告提到，我国将扩大高中阶段教育学位供给，逐步推行免费学前教育，此举具有哪些意义？,241,605,407w
4,2024 年法拉利全球赚疯了，唯有中国市场「表现差」，法拉利失去中国市场的原因可能是什么？,148,297,363w
5,网传宫崎英高现身腾讯深圳办公室，这是真的吗？如果你遇见他，有什么想对他说的？,64,141,253w
6,雷军称小米未来 10 年死磕纽北赛道，纽北赛道有什么特点？我国地形多样，为什么没有同类赛道？,72,149,246w
7,政府工作报告说，将制定促进生育政策，发放育儿补贴，大力发展托幼一体服务，有哪些信息值得关注？,310,575,239w
8,英伟达5070解禁上架，如何评价这块显卡？,29,69,194w
9,如何看待奥斯卡主持人说中文向中国人求职？,81,217,194w
10,马、驴、鹿等动物的背部为何会演化出一个「座位」?,101,248,194w
11,政府工作报告说，实施更加积极的财政政策，拟发行超长期特别国债 1.3 万亿元，具有怎样的意义？,56,250,194w
12,全国政协委员冯远征表示「每年招生最痛苦的就是演员说不清台词」，这反映了演艺行业的哪些问题？如何改变？,38,54,194w
13,武汉轻工大学团队用莲藕纤维制作植入支架加速骨头生长愈合，被称为现实版「太乙真人」，该研究有何实用意义？,31,145,165w
14,委员建议保障职工周均工时不超过 44 小时，可能有哪些难点？如何解决微信消息模糊工作与生活边界等问题？,721,1079,144w
15,国家网络安全通报中心提示本地部署大语言模型存在安全风险，如何避免服务器被黑客攻击？,25,108,130w
16,政府工作报告表示，2025 年居民消费价格涨幅 2% 左右，如何解读这一数据？,22,52,108w
17,巴奴创始人就「发言带爹味」致歉，你认为哪些话是「爹味」的体现？一个人能意识到自己说话有「爹味」吗？,33,54,107w
18,全国人大代表姚劲波建议房租年涨幅不得超过 5%，这一涨幅标准是否合理？落地后可能会带来哪些影响？,44,53,86w
19,私家车相对过宽是什么体验？,414,729,85w
