,title,answer_count,follower_count,detail_text
0,豆包首次推出订阅选项后，月活跃用户减少近 610 万，怎样看待这一影响？豆包的商业化尝试过早了吗？,174,354,434w
1,谷歌计划两年内释放 3200 万只蚊子，旨在减少蚊子数抑制疾病传播，放蚊为啥能灭蚊？背后是什么原理？,54,175,244w
2,TP-LINK 被曝强制全员转签，新合同暗含霸王条款，超 140 人离职，企业这种做法合法吗？,62,197,217w
3,美国外卖机器人被当街暴打，该厂商曾称其要替代人工快递员，这一现象反映了哪些问题？,72,154,169w
4,瑞幸回应咖啡去冰后仅半杯，称去冰不满杯属于正常操作，这合理吗？算是变相的缺斤短两吗？,290,389,164w
5,印度人想把喜马拉雅山炸个口子，以解决高温问题，这个思路可行性如何？为什么换成印度人想炸喜马拉雅山了？,145,293,163w
6,日股跳水韩股熔断， SK 海力士跌超 8%，暴跌原因是什么？释放了哪些市场信号？,37,127,162w
7,泽连斯基致信普京提议会晤，普京此前也重申愿意和谈，俄乌局势是否迎来转机？,164,306,139w
8,耐克原价 899 元几个月后变 429 元，奥特莱斯货架上堆积如山，为什么中国消费者现在都不穿耐克了？,831,1369,117w
9,美国如何一次性解决36万亿美债问题？,82,186,114w
10,为何公司财务能接触这么多秘密，却地位这么低？,70,153,100w
11,饶毅称：「中国学术不端比例世界空前，但很少对学术不端有惩罚」，如何看待他的这一说法？,42,96,99w
12,电影《特立独行》中白敬亭造型被戏称「国产版祖国人」 ，你觉得如何？算致敬吗？,111,186,98w
13,河南人高考竞争激烈为什么不把户口迁到东三省？,74,123,92w
14,37 岁工程师猝死时工作群仍在派活，生前常加班至凌晨，这种「停不下来」的死循环，究竟是谁在按下加速键？,140,364,89w
15,德国罕见落选联合国非常任理事国，原因何在？,27,44,88w
16,《歌手 2026》第三期胡彦斌第一，齐豫、张碧晨、斯纳吉、周兴哲进入危险区，如何评价歌手们表现？,31,33,88w
17,怎么看待美国公务员被强制安装白宫APP，可一键夸特朗普?,22,27,86w
18,网友称遇王祖蓝被清场，官方否认，真实情况究竟如何？,87,140,79w
19,如果柯南不能完结是因为太赚钱了，那为什么不能先放出主线结局然后再无限连载日常篇？,34,49,73w
