,title,answer_count,follower_count,detail_text
0,央媒披露歼-20 紧急升空逼退外机画面，这一行动透露出哪些信号？哪些细节值得关注？,366,729,1377w
1,《哪吒 2》密钥于6月30日到期，如何看待其密钥延期四次，上映时长153 天，位列全球票房第五位？,226,364,522w
2,多名中国游客称冰岛租车遭天价索赔，「针眼伤」要赔14万，为何这么贵？国外旅游租车时应如何正确选择保险？,340,968,305w
3,同事说：“办公室脏了，你没事拖一下吧”你该如何回复他？,1076,1546,220w
4,记者 Shams 称艾顿与开拓者完成合同买断，即将成为自由球员，此举这对杨瀚森 NBA 发展有何影响？,23,33,134w
5,日本被曝即将征收「单身税」，每人每个月最高需缴纳 1650 日元，这是真的吗？能否帮日本缓解人口危机？,260,548,130w
6,下属总是卡点上下班，工作没完成也不加班，我要的东西也不能及时给，怎么办？,271,471,126w
7,特朗普「大而美」法案距参议院通全关只差一步，民主党「拖」字诀硬扛，其对美国经济而言是利多还是弊多？,28,114,124w
8,什么样的武打动作设计能体现出一个武术指导的功底？,25,471,122w
9,是不是所有老师都不喜欢《教材全解》？为什么？,208,1205,121w
10,游客在上海动物园展馆给婴儿喝奶瓶被赶，园方称馆内不能饮食，这类情况应有例外吗？规则与人情该如何兼顾？,339,422,111w
11,为什么熬夜晚起不健康，早睡早起就健康？,204,2973,101w
12,地级市电视台还能撑多久？,49,133,94w
13,国家统计局发布今年 6 月制造业 PMI 为 49.7%，连续两个月回升，有哪些值得关注的信息？,27,46,91w
14,为啥人们一旦开始炒股，就一辈子都会炒股？,129,242,90w
15,苏超「最新积分榜」出炉，南通队四场全胜位居积分榜第二，战绩能持续吗？其球员配合有哪些独特之处？,20,46,85w
16,如何评价国足2025东亚杯大名单？,18,21,84w
17,为什么宠物狗可以天天自己溜自己，宠物猫走丢后却很难自己找回家呢？,33,57,80w
18,怎么才能克服和人说话时的「讨好感」？,42,94,65w
19,二年级的儿子这次数学期末考试又没有做完应该怎么办？,27,34,61w
