,title,answer_count,follower_count,detail_text
0,美心公司回应为涨薪 20 元致歉，称经营压力大但年年涨薪的底线没破，怎样看待公司的做法？,151,350,1354w
1,家中凌晨进贼，女子全程「装睡」避险，中途假装示意性翻了一下身，这种方式值得学习吗？要注意哪些风险？,137,360,633w
2,如何看待我国老年人健身很少进行力量训练，而是采取快走等有氧耐力运动？,554,3580,246w
3,男子偶遇东北虎，慌乱中掏出手机拍视频，这种行为有多危险？野外遇到老虎该怎样应对？,45,87,211w
4,我国年用电量首次突破 10 万亿千瓦时，具有哪些重要意义？,39,161,168w
5,中国U23男足历史性闯入亚洲杯四强，点球大战力克乌兹别克斯坦，这次突破意味着什么？这剂强心针有多重要？,28,52,165w
6,徐寅生直播炮轰 WTT 和国际乒联，如何看待他指出的乒联现存问题？这会对乒乓球项目发展产生影响吗？,230,419,163w
7,西游记原著里，为什么所有看的见的神仙都要来打牛魔王？老牛这么招恨的吗？,27,56,161w
8,男孩凌晨 5 点起床写作业突然晕倒，事发时已久坐约四五个小时，为什么会这样？,42,79,156w
9,为什么很多律师不承认法律是受人工智能影响最大的行业之一？,908,1763,153w
10,「数字泔水」正浸泡孩子，AI 滥用生成的无脑魔改与错误信息，会影响这代小孩的逻辑与辨别真实的能力吗？,44,133,151w
11,特斯拉与小米 YU7 均推出 7 年低息购车政策，对车企自身和竞争对手有何影响？消费者应如何「算账」？,75,150,150w
12,特朗普宣布将对欧洲八国商品加征最高25%的新关税，这一政策可能带来哪些影响？,23,37,140w
13,如何看待中小学上午推迟到校遭部分家长反对？这个政策有哪些利弊？,62,113,135w
14,马斯克以「构成欺诈」为由向 OpenAI、微软索赔 1340 亿美元，具体是怎么回事？他能索赔成功吗？,19,96,134w
15,东部战区回应美舰艇过航台湾海峡，全程跟监警戒有效应对处置，哪些信息值得关注？,126,335,134w
16,如何评价动画《哥布林杀手》中尽管在生死攸关的时候，精灵仍然禁止主角使用水攻、火攻、毒攻的行为？,37,77,131w
17,职场中「按时下班」常被视为「不努力」，这种评价标准合理嘛，背后反映了什么样的职场文化问题？,28,51,129w
18,古天乐被曝拍戏时每晚照美黑灯，长期照美黑灯对健康有影响吗？,23,70,127w
19,男子拍视频污名化成都被刑拘，系含有「吸阳气」等虚假情节，这种行为影响有多大？法律上是如何界定的？,19,28,125w
