,title,answer_count,follower_count,detail_text
0,房租普遍下降，租售比反而持续提升，背后的原因是什么？租售比的提高对当前楼市会有何影响？,193,644,792w
1,教育部印发指南要求每所小学至少配备 1 名具理工背景科学教师，有哪些考虑？可能给科学教育带来哪些影响？,117,307,401w
2,铁路 12306 称未与任何第三方平台合作，加钱抢票无实际效果，用户为何仍愿意购买「加速包」？,129,206,365w
3,1 月 21 日离岸人民币兑美元突破 7.26 关口，这背后有何推动因素？后续走势如何？,23,63,157w
4,如何评价悬疑剧《漂白》 8-9 集？,25,33,85w
5,特朗普签署行政令，美国将退出《巴黎协定》，会对美国发展带来哪些影响？对全球应对气候变化有哪些影响？,320,612,85w
6,《国色芳华》中的秦胜意和《甄嬛传》中的安陵容是一类人吗？,15,21,84w
7,如何看待威斯布鲁克至今为止在掘金队的表现，达到预期了吗？,43,64,82w
8,北京试点公积金直付房租，这一模式将带来哪些便利？如何解读相关政策？,40,110,72w
9,抑郁症的认知思维是否有问题？,33,57,65w
10,你们家的年夜饭里，有什么菜是多年来一直不变的？,50,91,57w
11,春节将至，有什么美食让你一吃到就瞬间切换至「过年模式」？,31,51,57w
12,特朗普签署行政令宣布美国退出世界卫生组织，该决定会带来哪些影响？如何看待美国接连「退群」的举动?,112,245,57w
13,今年过年，你打算安排哪些活动来为自己和家人制造「新的过年记忆」？,79,98,57w
14,为什么机场需要checkin才能登机，而火车直接就可以上车？,117,228,53w
15,币圈巨震，比特币跌去近 7000 美元/枚，以太坊跌 3%，狗狗币跌超 11%，发生了什么？,90,196,53w
16,二战期间日本有组建特种部队么？,31,46,52w
17,特朗普计划在 2 月 1 日前对墨西哥和加拿大征收 25% 的关税，会对相互贸易带来哪些影响？,53,144,52w
18,小语种热度攀升，岗位薪资高企，但学生却频频「劝退」，为何学小语种与就业间存在矛盾？什么导致供需错配？,48,138,51w
19,网红小狗「艾特」被直播洗澡后去世，从专业角度分析潘宏整个过程处置是否得当？小狗去世的原因可能有哪些？,782,1166,51w
