,title,answer_count,follower_count,detail_text
0,中国科学院 2025 年院士增选结果公示，你对这些院士有哪些了解？有哪些信息值得关注？,160,481,556w
1,家长用 AI 监督孩子写作业，称「不吼不骂，一小时作业十分钟就完成」，监督写作业真能交给 AI 干吗？,182,374,267w
2,以前影视剧明星给动画片配音没事，为什么现在《疯狂动物城2》配音争议这么大？,299,385,196w
3,如何看待《33 号远征队》入选最佳独立游戏提名引争议？,69,79,140w
4,郭麒麟明明不怎么说相声，为什么相声说得越来越好？,79,176,121w
5,我一直有个疑问，孙悟空、猪八戒他们在取经途中因为样貌不断吓到人类，有变化的本领为什么不变化成帅哥呢？,139,200,108w
6,大量香港人到广东买社保和医保，称月交 898 元，退休 4 年就能回本，怎么看待这种现象？,164,661,107w
7,小伙出差抽中大奖，被随行同事告知公司要求「充公」，拒绝后被迫离职，如何看待此事？出差中奖归属如何界定？,37,57,106w
8,日本多个行业为高市早苗买单，50 多万名中国游客取消原定日本行程，此次事件对日本经济影响到底有多大？,70,92,99w
9,我被公司辞退了，赔偿了N+1，现在领导打电话想让我回去，但是得退换N+1，大家觉得我能回去吗？,289,320,93w
10,如何评价德国医疗展盒饭致 200 名中国人中毒？为什么德国严格的食安监管会在临时团餐上出现漏洞？,19,36,89w
11,如何看待北川经纪人爆料 TES 打野 Kanavi 将回 LCK 加入 HLE？,17,18,86w
12,如何评价米哈游新作Varsapura（雨之城）的31分钟实机演示?,314,423,84w
13,如何看待第十五届全运会乒乓球团体决赛北京队3:1战胜上海队，获得团体冠军？,55,71,82w
14,如何看待 11 月 19 日 XG 遭 Heroic 淘汰的 DOTA2 比赛？,20,19,81w
15,C刊论文《模糊的边界：高校研究生「无研究无生活」现象探析》知网下载量飙升至 8 万，如何评价这篇论文？,20,64,81w
16,为什么现在越来越多的人开始劝退读博？,29,61,71w
17,为什么南郡之战时，刘备要用张飞加1000人换周瑜2000人，而不是直接用张飞换1000人？,15,13,71w
18,全运会吉祥物扮演者是武校 10 后学生，如何评价他们的表现？为什么这次吉祥物会如此出圈？,27,128,69w
19,忍不住总是对自己打开「旁观者视角」怎么办？长此以往会出现什么问题吗？,16,51,66w
