,title,answer_count,follower_count,detail_text
0,如何看待 2024 上汽集团销量 401 万，同比下滑 20%，痛失蝉联 18 年的中国车企销冠位置？,134,397,1299w
1,假如一个人2000年的时候被判了无期徒刑，2020年减刑出来看到的世界多么的割裂?,178,492,356w
2,2024 年「教师退出机制」成为了大势所趋，当教师不再是铁饭碗，卷教资考试「当老师」还是一个好选择吗？,111,364,306w
3,德国电价跌至 0 以下，为什么会出现这种现象？负电价说明什么？,66,175,268w
4,2024 年训狗自媒体人「爆火」，为什么他训狗易如反掌，很多铲屎官却拿他们的狗没有办法？,181,374,227w
5,微信为什么取名叫“微信”?,44,67,103w
6,北航等 6 所高校申请增设低空技术与工程专业，该专业前景怎么样？,34,62,85w
7,领克 900 能扛住时速 100km 的追尾，作为一台有第三排座椅的 SUV，这属于什么水平？,23,40,84w
8,如何评价第 101 回箱根驿传，有哪些信息值得关注？,15,23,75w
9,作为系列电影，《误杀 3》有哪些内核的延续与思路的创新？,15,22,70w
10,为啥年轻人都不愿意送外卖了？,101,170,60w
11,HDMI 2.2官宣，DP 接口规格比 HDMI 更落后了吗？,23,70,55w
12,如何看待三位女生花 6.5 元去哈尔滨早饭摊吃 2 小时饭被撵，事后依依不饶要求店主道歉？,1119,1783,52w
13,如何看待「五分钟看完电影」系列？,124,237,52w
14,如何看待韩国公调处因对峙持续，停止执行对尹锡悦的逮捕令？尹锡悦如此对抗法律程序的行为会给他带来什么？,166,453,49w
15,网约护士流行，有人 4 年接了 3000 单，流行背后有哪些原因？未来发展趋势如何？,95,455,49w
16,妈妈将打孩子视频发到班级群，喊话「以后不要给她留堂」，崩溃的妈，受伤的娃，无奈的老师，问题到底出在哪？,3251,4732,47w
17,为什么港币上印着渣打和汇丰的名字?,38,196,44w
18,相比于李定国、张煌言，为何自焚于茅麓山的李来亨，热度似乎不及前二人？,26,42,31w
19,《狂飙》泰叔为什么被轻易架空?,289,874,23w
