,title,answer_count,follower_count,detail_text
0,2026 年国补政策来了，在支持范围、补贴标准、实施机制 3 个方面有优化，哪些信息值得关注？,93,322,301w
1,福建一摄影大赛一等奖作品被疑 AI 生成，具体是怎么回事？可以从哪些方面识别 AI 生成内容？,45,132,241w
2,如何评价《疯狂动物城2》成为中国影史上首部观影人次破亿的进口电影？,79,166,232w
3,1 月 1 日起个人将购买 2 年以上（含 2 年）的住房对外销售的，免征增值税，对楼市有哪些影响？,271,826,164w
4,媒体报道医生一上午检查 11 人全确诊食管癌晚期，现在得食管癌很普遍吗？有哪些预防手段？,27,66,129w
5,如何看待王自如直播写代码，有没有专业程序猿解答下他的水平？,72,599,118w
6,静香为什么愿意嫁给野比大雄？,1403,3387,115w
7,比亚迪2026是否依然保持强势，它的最大竞争对手是吉利还是其他？,45,102,102w
8,2526赛季英超联赛英超第19轮阿森纳 4:1 阿斯顿维拉，如何评价这场比赛？,16,18,94w
9,为什么昆虫长得都那么离谱？,59,210,90w
10,2025年就要结束了，你最想对自己说的一句话是什么？,119,129,77w
11,狮子并非中国的产物，为何石狮子却成了中国的守门神？,22,29,74w
12,韩国总统李在明将于 1 月 4 日至 7 日对中国进行国事访问，此次访华有哪些信息值得关注？,122,409,74w
13,2026年NBA全明星球迷投票首轮结果出炉，詹姆斯仅西部第九，詹姆斯会落选全明星吗？,26,29,74w
14,为什么《老舅》中老舅的思路是对的，但就是不发财？,18,27,72w
15,《仙剑奇侠传四：重制版》发布实机演示，因战斗系统和33号类似被老外锐评，对此你怎么看？,60,75,70w
16,职场中习惯性和他人比较，看到同事升职加薪就焦虑到失眠，这种「攀比内耗型精神工伤」该怎么和解？,32,50,70w
17,在职场，贵人喜欢帮助什么样的人？,23,64,69w
18,如何看待2026年国家自然科学基金改版？,27,131,67w
19,为什么很多游戏厂商在读取时光明正大的写“着色器编译中”，而不是委婉的换个措辞？,72,149,59w
