,title,answer_count,follower_count,detail_text
0,广东惠州出新规明确顺风车不得以营利为目的，如何解读这一规定？还有人愿意接单吗？,219,450,555w
1,黄金价格大跳水，失守 2900 美元关口，黄金牛市走完了吗？后市怎么看？,51,121,244w
2,如何看待马斯克宣布新一代大模型 Grok3 将发布，称其为「地球上最聪明的人工智能」？其竞争力在哪里？,28,101,214w
3,如何看待游客看打铁花致衣服被烧，质疑活动存在安全隐患，官方回应「不建议穿羽绒服，应保持安全距离」？,159,323,192w
4,如何评价电影《美国队长4》首日票房不到四千万？,33,32,169w
5,面对《蛟龙行动》票房失利，媒体人称「没人敢投资军事电影了」「大家以后都去看动画片吧」，如何评价该观点？,1213,1442,156w
6,如何看待乌尔善称「希望观众给《封神 3》 机会」？你还看好《封神 3》吗？,603,724,143w
7,《哪吒之魔童闹海》中，申小豹非死不可吗？,112,215,116w
8,詹姆斯宣布因脚踝酸痛退出 NBA 全明星正赛，如何评价他这一行为？其所在的奥尼尔队还能否拿到冠军？,31,34,101w
9,为什么大 S 饰演的偶像剧女主尹夏沫、杉菜当年那么火？,75,131,92w
10,为什么苏妈接手的AMD，市值就能超越Intel？苏妈做对了什么，或者Intel做错了什么？,59,288,70w
11,过去的人都吃猪油，现代营养师却禁止，为什么？,151,342,55w
12,为什么中国的读者非常厌恶玻璃大炮这种设定而几乎所有的国外奇幻或者科幻都喜欢玻璃大炮的设定呢？,113,358,50w
13,中国体彩辟谣 AI 预测中奖号码，表示「再强大的 AI，也无法预测彩票中奖号码」，有何警示？,432,656,49w
14,如果月薪两万（对你来说挺高的），但是工作很不开心，你会辞职吗？,221,444,48w
15,韩国演员金赛纶在家中去世，年仅 25 岁，你对她有哪些印象？,212,414,48w
16,人生低谷，没有任何人能帮你，该怎么办？,1014,1696,47w
17,王毅外长用金庸小说名句回应中美关系「他强任他强，清风拂山岗」，怎样看待 DeepSeek 的翻译？,223,602,47w
18,苹果 CEO 库克官宣 2 月 19 日发布「家族最新成员」，结合现有爆料看可能是什么产品？,67,195,46w
19,如何看待百度宣布将搜索引擎接入 DeepSeek？这会对百度带来什么影响？,19,32,44w
