,title,answer_count,follower_count,detail_text
0,中方决定对美再加征 41% 关税至 125%，并声明若美后续继续加征，中方将不予理会，释放了什么信号？,2726,4822,17527w
1,宝马 5 系跌破 29 万，这一价格变动将对豪华中大型轿车市场产生怎样的连锁反应？,232,550,896w
2,11-13 日北京「历史罕见」大风有多极端？13 级大风是什么概念？当前大家是如何应对的？,115,291,823w
3,中方反制对美国征收 125% 关税，对日常生活会有什么影响？我们有哪些东西是依赖美国进口的？,770,2045,473w
4,知名健身博主马章浩溺水身亡，具体情况如何？溺水后该如何急救？,59,143,452w
5,企业打开女生简历三分钟后以「招男性」为由拒绝，法院判赔精神损害 3000 元，如何从法律角度解读？,135,219,256w
6,特斯拉中国停止供应 Model S / X 新车，仅可购买库存车和二手车，哪些信息值得关注？,54,145,250w
7,美股全线跳水，道指重挫逾 1000 点，大型科技股全线下跌，特斯拉跌超 7%，如何解读美股行情？,559,1417,244w
8,我是人事部经理，老板昨天找我说现在的员工忠诚度差，他只想用忠诚度好的员工，想降薪做测试，这对吗？,453,575,239w
9,网传萤火虫被列为国家保护动物，真实情况如何？曾经农村随处可见为何变得罕见了？,44,129,234w
10,如何看待特朗普回应中国限制美国电影引进数量，称「我觉得我见过比这更糟糕的情况」？,60,127,230w
11,美国国债遭遇历史性抛售，美债抛售有多严重？为什么收益率却升高了？,32,82,194w
12,眼睛完全不近视的人，看星星、看路灯，是没有「芒」的吗？,42,244,187w
13,文小刚、张锋、刘如谦等 27 位华人科学家联名呼吁特朗普政府「停止破坏科学事业」，如何理解他们的发声？,53,144,180w
14,为什么外国人手指甲很短?,36,84,141w
15,把数据线插在电脑跟手机上传输数据，同时把两头拔下来，数据会留在数据线里吗？为什么？,45,58,96w
16,心理咨询师对来访说「你不用给我钱，有需要就找我聊聊天，我对你免费」这意味着什么？,52,84,92w
17,为什么现在的年轻人更容易觉得疲惫？,484,1680,90w
18,特朗普一系列关税调整政策背后，商业逻辑是什么？能用经济学原理解释吗？,30,32,87w
19,绝情谷，郭芙问杨过，你真的要等十六年吗？杨过的回答是表示什么意思？,18,25,85w
