,title,answer_count,follower_count,detail_text
0,商务部回应审查 Meta 收购 Manus，企业从事对外投资等活动须符合中国法律法规，有何警示？,192,532,626w
1,为什么大家偏爱微信支付，而不是支付宝？,701,1045,286w
2,如何看待美国ICE当街射杀37岁女子？,60,102,223w
3,消息称字节实习生全面涨薪，最高涨幅达 150%，这释放了什么信号？是否代表人才争夺战的升级？,63,281,173w
4,一对夫妇彩票中 1500 万仅告知孩子 1.5 万，想让他们继续奋斗，你认为这种教育方式可取吗？,136,227,158w
5,消息人士称，中方正研究收紧对日稀土出口许可审查，可能会怎样收紧？会对日本哪些行业带来影响？,185,684,158w
6,花了十几个小时把《经济学原理》看懂了，突然不明白为何要单独设一个经济学专业？这么简单的知识很难？,146,1014,158w
7,车企大批撤离俄罗斯，304 亿投资或「打水漂」，这笔损失意味着什么？,68,152,152w
8,鳌太是怎样一条线路，几乎每年都有人遇难？,34,118,144w
9,电诈头目、太子集团创始人陈志被遣送中国，将对东南亚黑产带来哪些打击？他将面临怎样的判罚？,457,967,140w
10,俄方谴责美扣押俄油轮，要求确保俄公民受到人道对待，如何看待事态发展？将如何影响美俄关系？,56,115,136w
11,海底捞一门店有幼童把纸尿裤扔锅里，客服称涉事门店已报警，对海底捞影响有多大？幼童家长要承担哪些责任？,35,55,136w
12,特斯拉完全自动驾驶系统 FSD 零接管横穿美国，做到这点有多难？算是自动驾驶系统的里程碑吗？,32,91,124w
13,四部门联合印发意见，鼓励基层工会每年最多可开展四次春秋游活动，真能落实吗？,85,145,109w
14,按现在的消耗，石油还够全世界用多少年？,31,168,108w
15,一直想读博士，现已年过四十，对读博依旧有执念，是否有必要坚持读博？,126,241,108w
16,美国硅谷富豪圈流行用胚胎筛选技术等手段「订制婴儿」，打造完美后代，真的靠谱吗？可能存在哪些潜在问题？,141,398,107w
17,联想全球创新科技大会集齐英伟达、英特尔、AMD、高通四大芯片巨头 CEO 同台，释放了什么信号？,29,87,107w
18,媒体称伊朗抗议席卷全国一半省份，至少 36 人死亡，一旦伊朗失控谁是背后赢家？谁失利？,128,272,104w
19,新西兰宣布 2050 年前对野猫计划灭绝，将成为全球首个没有流浪猫的国家，如何看待此事？,64,106,103w
