,title,answer_count,follower_count,detail_text
0,政协委员给夜班打工人养生建议，「先打坐几分钟再工作」，能起到什么作用？有哪些生理学依据？,171,444,1473w
1,本田预计2025财年净亏最高6900亿日元，是上市以来首次年度亏损，巨亏原因有哪些？你看好其前景吗？,91,256,499w
2,别的国家有没有从中国的史料中发现自己国家没有记载过的历史？,25,235,207w
3,老总晚上10点在群里发消息，大家没人回，随后凌晨1点又发一条：以后“已读不回”按旷工处理，该怎么办？,136,232,179w
4,代表建议取消中考分流，禁止为升学率游说学生弃考，若施行将对我国教育生态、人才结构等产生哪些影响？,60,150,178w
5,伊朗最高领袖穆杰塔巴发表首份声明，称不会放弃复仇，霍尔木兹海峡将继续关闭，释放哪些信息？,330,898,178w
6,华东师范大学回应「师范本科不再输出教师」，称将把培养重心提升到研究生阶段，背后有哪些考量？,53,250,177w
7,近期多部门发布提示「养龙虾」安全提示，新技术与风险该如何平衡？,63,192,161w
8,八戒动不动就嚷嚷着分行李散伙，唐僧包袱里到底有多少好东西？,36,189,149w
9,MiniMax市值超越百度，智谱市值超京东，如何看待资本市场给予 AI 企业更高溢价？,113,461,137w
10,去年我国对美出口下降 19.5% ，但是整体出口增长 6.1% ，如何看待「一增一降」的现象？,64,232,136w
11,伊朗总统提出结束战争需满足承认其合法权利、支付战争赔款等三大条件，如何解读？美以接受可能性大吗？,1040,1997,134w
12,如何评价「原神」与「中央网信办」合作，推出芙宁娜反开盒主题宣传动画？,44,88,130w
13,海南一块「工业辣椒，禁止食用」提示牌火了，专家称此辣椒辣度远超普通辣椒，这是种什么辣椒？它到底有多辣？,63,382,84w
14,为什么家庭烧烤烤不出香味，肉还很干？,255,2673,75w
15,美以袭击伊朗进入第 13天，当前局势如何？有哪些值得关注的信息？,180,526,75w
16,美国将对 16 个贸易伙伴发起 301 调查，中国、欧盟、日本、印度、墨西哥等在内，会带来哪些影响？,67,206,75w
17,如何评价《逐玉》成为首部双平台联播热度破万的电视剧？是 2026 第一爆款剧吗？你的真实体感如何？,92,128,75w
18,我同事在公司老实巴交、从来不争不抢不抱怨，为人亲和。但是为什么公司有脏活，累活就把他当作“软柿子”？,26,118,74w
19,王励勤称正与樊振东沟通，希望他有机会为国征战，这背后有哪些潜在原因？,35,59,72w
