,title,answer_count,follower_count,detail_text
0,S15淘汰赛 KT 3:1 爆冷淘汰夺冠大热门 GEN 晋级总决赛，如何评价这场比赛？,564,594,3200w
1,官方发布关于黄金有关税收政策公告，纳税人不通过交易所销售标准黄金，应缴纳增值税，会对市场带来哪些影响？,142,648,1138w
2,如何评价通背拳传人赵鸿刚参加扇耳光大赛？,754,1191,672w
3,商务部回应安世半导体相关问题，将综合考虑企业实际情况，对符合条件的出口予以豁免，如何解读？,46,209,389w
4,领导喜欢时常汇报的员工，还是喜欢直接解决事物的员工？,778,2161,286w
5,夺冠大热门 GEN 爆冷不敌 KT 止步四强，这场比赛他们输在哪？,43,48,221w
6,如何看待大批轰 6K 贴近台湾岛，释放出哪些信号？,48,100,185w
7,HPV 疫苗纳入国家免疫规划，将为年满 13 周岁女孩免费接种双价 HPV 疫苗，有哪些重要意义？,30,65,169w
8,韩国的国宴菜是什么呢？,49,150,125w
9,如何看待中国的眼保健操？,80,284,111w
10,如何看待 OpenAI 计划上市，估值或高达 1 万亿美元？此前不是宣称「非盈利」吗？,19,66,111w
11,如何评价综艺《喜人奇妙夜》第二季的第六期（下）？,45,43,101w
12,东北现真人版「鸳鸯锅」，池内泡有辣椒、茄子等蔬菜，泡「辣椒水」真能促进新陈代谢吗？,57,149,100w
13,我把同事介绍到单位来上班，可能因为我讲话伤了她的自尊，她威胁要不惜一切代价也要赶走我，我该怎么办？,62,115,98w
14,神二十一乘组将首次在轨饲养 4 只小鼠，这些小鼠是怎样被选中的？它们将完成哪些太空任务？,23,96,98w
15,S15 全球总决赛淘汰赛 AL vs T1 的决胜局 Tabe 的 BP 策略有问题吗？,15,18,98w
16,著名演员冯淬帆去世，享年 81 岁，被称为「幽默祖师」，你对他的哪些角色印象深刻？,63,112,96w
17,「展昭」扮演者、前亚视演员甄志强离世，终年 59 岁，你对他有哪些记忆？,77,179,95w
18,国产阳光玫瑰葡萄被曝贴上「晴王」标签后涨价数倍，「晴王」葡萄有哪些特别之处？消费者该怎样辨别？,36,112,94w
19,T1 战队截止 2025 年晋级全球总决赛则保底四强，他们下限如此高的原因在哪？,42,70,92w
