,title,answer_count,follower_count,detail_text
0,以军空袭叙利亚军事基地 24 小时超 100 次，以色列图什么？叙政局突变给以色列带来什么影响？,641,1277,1103w
1,《黑神话：悟空》发布最新补丁，带来新的「挑战功能」和地图功能，你会上号重新挑战吗？,156,352,617w
2,2024 年高校新增国家战略急需专业布点 1673 个，撤销 1670 个，本科专业大洗牌意味着什么？,36,154,142w
3,为什么NBA联赛没有降级制度？,121,203,75w
4,电影院能不能开进社区呢？电影市场该如何创新？,41,53,71w
5,韩国国会通过迅速逮捕尹锡悦的决议案，这意味着什么？他将面临什么？,293,670,70w
6,作为家长，过往的负面经历，该毫无保留地向未成年孩子倾诉吗？,111,138,69w
7,冬季出门跑步前，你心理建设多久？,35,43,65w
8,2024 年有哪些本以为是烂片，没想到超出预料的影视作品？,25,32,63w
9,将一个齐装满员的装甲师24小时内整建制投送到12000km外，需要何等强大的战略投送能力?,107,225,58w
10,如何看待荣耀GT推出首个游戏防晕车功能，你觉得实用性如何？,40,49,51w
11,涉嫌非法禁锢 15 岁女孩，新加坡 22 岁中国留学生不认罪，具体情况如何？如何从法律视角解读？,60,172,47w
12,狸花猫的智商有多高?,31,63,44w
13,其实能感觉到孩子压力大，每天都满满当当，可是尝试过让孩子自由成长一个月，根本不行，我该怎么办？,51,109,41w
14,艾弗森这么强为什么没有拿到总冠军？,53,75,35w
15,中央政治局会议指出 2025 年「实施更加积极有为的宏观政策」，首提超常规逆周期调节，释放了什么信号？,189,467,35w
16,B 级车智能化配置卷得越来越厉害，怎么选才能兼顾实用性和性价比？,43,74,35w
17,九部门明确认定家暴证据标准，家暴相关录音、短信等，当事人未成年子女证言等均可作为证据，有何法律意义？,91,202,34w
18,心理学专家、精神病专家等长期大量接触心理有问题和精神病人的从业者，会不会反过来受到来访病患的影响？,43,161,28w
19,你知道有哪些桌面游戏电子化和电子游戏桌游化的成功（或失败）案例？,28,100,27w
