,title,answer_count,follower_count,detail_text
0,全运会男乒团体赛，北京男团 3-1 胜上海夺冠，樊振东再胜王楚钦，如何看待本场比赛？,391,541,748w
1,传统超市一年消失 3037 家，你身边有超市闭店吗？为什么干不下去了？,45,115,100w
2,如何评价《海贼王》漫画第1166话情报？,31,37,93w
3,边牧「徐豆豆」因参加比赛时频繁跑错路线、拒过障碍走红，为啥一只小狗的「快乐乱跑」这么吸引人？,78,266,89w
4,全运会男子万米云南队杨绍辉和蒋发坤因违规领跑与跟跑被DQ，你怎么看？场地赛面对恶意领跑如何操作才合规？,17,22,83w
5,全国首家烧烤学院正式开班，做烧烤有必要流程化、规范化学习吗？这样学出来的烧烤真比「野路子」好吃吗？,24,60,83w
6,余承东首秀华为 Mate80 系列真机，双圆环设计亮眼，还有哪些设计值得关注？,318,460,81w
7,无人机搭载金属箭头狩猎，对野猪、家畜无差别射杀，这种「无人机牙签」威力有多大？可能存在哪些风险？,49,160,80w
8,2526赛季NBA常规赛勇士 96:110 热火，如何评价这场比赛？,23,21,79w
9,如何评价霍建华、朱珠主演的都市剧《他为什么依然单身》？,33,47,77w
10,冲锋衣为什么会被网友们封为「北京市服」？是单纯的气候原因吗？,116,345,77w
11,为什么国内大部分中小学没有属于自己的官网？,49,89,70w
12,你心中排名 Top 5 的英剧是什么？,73,380,65w
13,从孩子身上，你学到了什么？,89,128,60w
14,江苏科技大学首席科学家被曝仅高中学历，他的科研成果是真实的吗？ 之前发表的论文有哪些漏洞？,137,362,59w
15,员工在同事群八卦领导私生活被开除，法院判公司违法解除并赔10万，依据是什么？职场吐槽要注意哪些分寸？,104,331,59w
16,如何坦然面对自己的失败？,1839,13017,58w
17,钢渣这么便宜，为什么不用钢渣盖房子？,29,94,58w
18,为什么「情绪稳定」逐渐成为现代社会衡量一个人成熟度的重要标准？,52,110,57w
19,员工拒绝公司「一人双岗」要求后被开除，法院判决公司赔偿 28 万，如何从法律角度解读？,42,150,57w
