,title,answer_count,follower_count,detail_text
0,学生上台指责学校「有钱建草堂没钱修宿舍」，官方回应已成立调查组，如何看待此事？,548,991,1171w
1,中铁七局再发声明对记者致歉，项目分部经理等 5 人就地免职，事件暴露出哪些问题？,283,791,965w
2,反诈老陈说当年辞职皆因“冲动没看透自己”，最看不起现在的自己，怎么看待他的“看透”和“看不起”？,317,603,520w
3,外卖员建议不要点黄焖鸡，个别商家用冷冻肉和僵尸肉配菜不洗，什么是僵尸肉？对健康危害有多多大？,135,344,356w
4,如何评价《英雄联盟：双城之战》第二季 4-6 集？,80,101,200w
5,成龙呼吁大家到电影院看电影，认为在家会降低观影质量，你认同他的观点吗？为什么？,413,464,183w
6,58 岁泰森复出败给 27 岁「网红拳手」杰克保罗，如何评价他的表现？,221,387,155w
7,如何看待横店群演时薪由15元降到13.5元？这个收入属于什么水平？,39,57,141w
8,《再见爱人 4》火到国外，麦琳究竟有何魔力，能够让不同文化背景下的观众产生共鸣？,23,78,118w
9,172的河村勇辉比191的郭艾伦强在哪里？,19,20,79w
10,新西兰议会表决争议性法案，多名毛利议员现场跳起战舞以示强烈抗议，事件后续可能会如何处理？,52,148,72w
11,「撒一个谎要用无数的谎来圆」如此麻烦，那撒谎的动机是什么？从心理学角度看有「善意的谎言」一说吗？,16,19,66w
12,国足1：0巴林后，是不是有望冲击世界杯？,89,119,58w
13,《再见爱人》李行亮觉醒，把麦琳气哭却坚决不道歉，他真的觉醒了吗？婚姻中应如何对待自己的另一半？,117,241,26w
14,迈巴赫漏水解决方案公布，赠送车主 3 年整车延保及保养套餐，为啥不能换新车？品牌口碑会因此挽回吗？,213,460,22w
15,紫金矿业针对哥伦比亚政府发起仲裁，后续将如何发展？其海外版图不断扩张，应如何加强风险防控和应对措施？,38,146,17w
16,Faker是《英雄联盟》的GOAT的话，那么谁是常务副GOAT？,48,69,9w
17,为什么黑人大师不学乐理，却能玩爵士乐？,48,103,5.1w
18,国足1:0绝杀巴林后两连胜了，应该怎么夸他们？,84,106,2.3w
19,假如现代非洲的版图是这样，能发展得比现在好吗？,33,121,2.2w
