,title,answer_count,follower_count,detail_text
0,美宇航员因飞船故障滞留太空超一个月，宇航员称「相信波音」，返回需要解决哪些问题？目前美方做了哪些努力？,277,552,537w
1,28 岁女子每天一杯饮料，血糖「爆表」多脏器功能衰竭进 ICU，平日奶茶、饮料喝多少不会危害健康？,65,186,342w
2,四川大学公示拟撤销 31 个专业，部分专业此前已停招，这背后有何原因？,38,127,189w
3,宝马中国打算退出价格战，维护品牌价值，会对销量带来哪些影响？宝马未来发展前景如何？,683,1307,181w
4,院士新章程公布，明确院士增选和退出机制，取消院士终身制出于哪些考量？会对科研事业带来哪些影响？,54,153,150w
5,孟晚舟建议不要选和机器竞争的职业，称「根本不是它的对手」，怎样看待她的观点？什么样的职业与机器竞争小？,127,178,147w
6,美国通胀超预期回落，日元大涨，一度飙升近 3%，消息称日本政府和央行趁势干预汇率，哪些信息值得关注？,25,73,120w
7,日本防卫省「历史最大规模」处分，一次涉及 218 人，海上幕僚长被撤，暴露了什么问题？,162,414,109w
8,《绝区零》出现在微信游戏中，是否意味着米哈游和腾讯关系有所缓解？,30,37,98w
9,23-24 赛季 NBA火箭 99:80 湖人，如何评价这场比赛？,18,15,90w
10,ELK 直播视角还原 Bin 踢 ON 椅子原因是喊他吃饭，为什么会有网友联想到霸凌？,34,39,89w
11,萝卜快跑无人网约车比传统车价格低遭质疑，官方称「属市场调节价干涉不了」，这种情况属于不正当竞争吗？,464,775,88w
12,清洁工被垃圾车撞倒掉入垃圾压缩箱，工作人员翻找7000吨垃圾仍未找到，谁该负责？如何避免类似事情发生？,90,304,86w
13,晚清民国以来，旧体诗作得最好的人是谁?,30,58,81w
14,莱昂纳德退出美国国家队，未邀请新科FMVP杰伦布朗，反而邀请德里克-怀特作为替代，这事你怎么看？,12,15,75w
15,辽宁一市监局被指「未到午休集体离岗」，还未下班办公区已空无一人，真实情况如何？如何评价此事？,206,354,75w
16,为什么日系车下跌得比德系车快？,22,31,75w
17,天下某些乱象：父母玩命赚钱，孩子却捧着手机整天玩，是该可怜，可叹，还是可悲呢？,30,48,70w
18,贾政为什么到了二十多回还不知道袭人是谁？,32,36,66w
19,暑期出行，有哪些出行「必备」的数码好物值得安利？,23,25,66w
