,title,answer_count,follower_count,detail_text
0,2024 巴黎奥运会开幕式有哪些亮点？你对哪个环节印象深刻？,1027,1480,3884w
1,中信建投回应网传实习生泄露 IPO 材料「终止该生研学，问责有关责任人」，暴露出哪些问题？影响有多大？,1605,3952,2362w
2,中信建投实习生「高调炫富」被辞退，泄露三个项目，该实习生都需承担哪些责任？中信应如何加强信息安全管理？,132,390,601w
3,韩国射箭女创造巴黎奥运会「首个世界纪录 」，如何评价这一成绩？此次巴黎奥运会中还有哪些记录有望被打破？,68,177,275w
4,南科大录取通知书被指「写错字」，如何看待录取通知书存在「错字」「错印」的现象？,84,152,253w
5,如何看待巴黎奥运会开幕式网友评价两极分化，有人认为简陋有人认为有松弛感？这种打破常规的方式你喜欢吗？,118,164,225w
6,2024 巴黎奥运会开幕式里有哪些「这很法国」的细节？,21,31,92w
7,如何看待那英获得《歌手2024》歌王称号？,28,33,88w
8,哪些礼物走心又实用，能送进女生心里？,116,183,86w
9,想看一看你们拍的有趣的照片?,29,37,83w
10,「社恐」很严重，该如何改变？,35,83,70w
11,哈里斯接棒后缩小与特朗普民调差距，如何解读？这一趋势会「昙花一现」吗，未来两党如何竞选冲刺？,98,210,69w
12,中国以后会不会因为劳动力成本越来越高而被迫去工业化？,272,668,69w
13,求教，大学手机买128G还是256G够用？,55,54,62w
14,贵州梵净山上的两座寺庙当年是怎么建上去的？,22,125,59w
15,文笔挑战：雨过莺声脆，怎么接下一句？,561,542,59w
16,想给孩子起名“不渝”，孩子爷爷奶奶不同意，应该坚持吗？,125,152,59w
17,一个国家一旦要打仗，是应该留钱留黄金还是留房子？,484,944,58w
18,《歌手 2024》总决赛那英夺得本届歌王，她这一季表现如何？,263,336,45w
19,台积电为什么不去印度建厂降成本，而是去高人工的地方建分厂？,81,206,37w
