,title,answer_count,follower_count,detail_text
0,记者卧底无锡江阴贩婴现场「一个婴儿换来一袋 7.8 万元的钞票」，普通人发现拐卖儿童可以做些什么？,431,988,1314w
1,为何世界上已经很久没有新的发达国家诞生了？,240,543,509w
2,男子高空抛物致死案被核准死刑，立即执行，从法律角度如何解读？此案起到了哪些警示？,77,166,505w
3,女子把降压药掰开吃致昏迷，为什么会出现这种情况？什么类型的药不能轻易掰开吃？,53,281,476w
4,孩子吐槽妈妈「人家父母是大学教授，自然学习好，你连大学都没上，凭什么要求我也学习好」？这件事你怎么看？,120,172,129w
5,S14 淘汰赛 BLG 3:1 淘汰 HLE 晋级四强，如何评价这场比赛？,611,786,92w
6,如何评价：梅西超过C罗成为历史上非点球进球最多的球员（梅西740球，C罗739粒）?,36,54,90w
7,国漫30年（1993-2023）有哪些值得被铭记的漫画家及漫画？,18,49,76w
8,家里养猫真的可以治愈自己吗？,33,35,59w
9,S14 全球总决赛四强战 T1 vs GenG，你觉得谁更有可能赢下来？,148,175,58w
10,如何评价范伟凭借《漫长的季节》王响一角，时隔十四年二封金鹰视帝？,90,239,58w
11,本人在学九年级历史，有一个问题，为什么在法国大革命之前法国都是国王，为什么到拿破仑这里直接就是皇帝?,71,342,56w
12,泄密文件暗示以色列拥有核武器，美国展开紧急调查，具体情况如何？美以关系是否将因此受到影响？,138,312,55w
13,当代的年轻人都喜欢哪些舞蹈?,29,52,54w
14,刀郎演唱会为什么取得巨大成功？,83,147,50w
15,潘展乐摘得游泳世界杯 100 米自由泳银牌，如何评价他的表现？,37,80,49w
16,美、加军舰过航台湾海峡，东部战区回应「全程跟监警戒，依法依规处置」，美加此举对台海局势有哪些影响？,99,207,45w
17,369 在 S14 生死局上的不灭 AD 凯南玩法到底有没有问题？,20,21,41w
18,量子纠缠现象是否意味着宇宙间存在超越距离的联系？,25,79,41w
19,合伙做生意最忌讳的是什么啊？,24,63,39w
