,title,answer_count,follower_count,detail_text
0,多位中国游客在法国遭抢劫，遭不法分子尾随暴力砸窗抢行李，他们为何如此猖獗？出国旅游如何保障安全？,472,881,480w
1,男子种猴面包树 18 年，2 棵已达结果要求，为什么这么久才会结果？这种植物有哪些价值？,43,262,407w
2,浙大硕士从烟草公司离职回村隐居 8 年，如何看待他的选择？为什么社会难以理解这样的选择？,183,553,385w
3,如何评价始祖鸟、蔡国强就《升龙》艺术项目致歉？当前阶段有哪些可落地的补救措施？这一事件留下哪些警示？,513,837,373w
4,韩国女星全智贤相关代言广告已被撤下，因此前主演韩剧《暴风圈》台词和画面引争议，对其影响有多大？,590,995,367w
5,如何看待电影《731》上映三天票房破 10 亿？,1160,1456,361w
6,如何看待长江电力最新股东户数翻倍增加？,46,161,337w
7,OpenAI 在 ICPC 世界总决赛获得金牌，向我们释放了什么信号?,103,618,234w
8,日喀则通报蔡国强烟花秀，已成立调查组赶赴现场核查，调查组应重点关注哪些核心问题？,63,120,218w
9,网友用 iPhone 17 解锁「吐舌头刷视频」，怎样看待这种方式？还有哪些新玩法？,50,114,193w
10,为什么电视剧通常只拍上半身？,428,1208,142w
11,中欧班列这么麻烦，为什么还要发展？,69,239,135w
12,陨石猎人算出「火流星」落地点，挖出 423 公斤的「茂名」，它具有哪些研究价值？,15,37,123w
13,1-8 月，全国实际使用外资金额 5065.8 亿元，同比下降 12.7%，如何解读？,23,99,116w
14,谷歌试图说服 YouTube 用户弃用广告拦截器，这背后原因有哪些？,26,78,109w
15,如何看待米哈游招聘近期发布的崩坏IP项目组AI专项招募计划？,22,59,99w
16,2025 LCK 季后赛GEN 3:2 T1，如何评价这场比赛？,38,41,89w
17,汉代万户侯的封地收入有多少？,22,70,73w
18,参与知乎 Tech Club 新知科技大会是什么体验？,15,27,70w
19,你能接受孩子的平庸吗？,173391,183259,69w
