,title,answer_count,follower_count,detail_text
0,拜登紧急安抚金主，称「多数资助者仍未放弃」，民主党会放弃拜登吗？谁会接棒？,301,732,706w
1,为什么中国的电影都是有字幕的，而几乎世界各地都是没有的？,878,1909,625w
2,如何看待在 U18 拥有 2.23 米巨人的中国女篮在决赛里被澳大利亚打崩？,198,306,392w
3,吴艳妮 12 秒 74 创造个人最好成绩，夺得全国田径冠军赛女子 100 米栏冠军，如何评价她的表现？,120,195,257w
4,日本一家拉面店禁止食客在用餐期间佩戴耳机，称影响店面翻台率，这个要求合理吗？如何评价此事？,74,116,196w
5,中国羽毛球运动员张志杰在印尼比赛中晕倒后不治离世，年仅 17 岁，具体情况如何？现场抢救是否及时？,321,953,161w
6,内存划分为什么要分为堆和栈，当初设计这两个的时候分别是要解决什么问题？,72,809,125w
7,17 岁国羽小将张志杰赛中晕倒去世，运动员赛前都会体检为何还会猝死？运动性猝死前没有症状吗？如何预防？,15,27,120w
8,《原神》的「幻想真境剧诗」已正式上线，如何评价「幻想真境剧诗」?,80,87,110w
9,中国有哪些名声不大但是一定要去的小城?,58,259,103w
10,哈登2年7000万续约快船，如何评价这笔交易？,21,21,96w
11,明明不开车为啥还被称为副驾驶？,49,48,79w
12,为什么曾经的大IP鬼灭之刃，现在出了《鬼灭之刃:柱训练篇》热度没有之前爆了呢？,28,29,79w
13,《原神》4.7 新深渊幻想真镜剧诗已经更新，体验如何？,27,31,77w
14,阿尔茨海默病新药在宣武医院开出首方，这为患者治疗带来哪些福音？,13,24,75w
15,《红楼梦》里最让你心酸的画面是什么？,259,1276,73w
16,没步入社会能写出深刻的文章吗？,20,25,72w
17,月薪过万的人上班会摸鱼吗？,26,29,71w
18,如果你是国足主教练，本次18强赛你打算怎么干？,30,36,69w
19,在天津大学就读是什么体验？,45,69,67w
