,title,answer_count,follower_count,detail_text
0,哈马斯领导人辛瓦尔已被击毙，具体情况如何？他的死亡将如何影响中东局势？,644,1004,1153w
1,S14 淘汰赛 WBG 3:1 淘汰 LNG 晋级四强，如何评价这场比赛？,394,407,480w
2,吉林 4 人擅自离岗，有人长达 16 年，公司发限期返回通告，离岗这么久为何没被开除？此事将如何追责？,464,1205,406w
3,如何确定一袋米中的米粒数量是偶数还是奇数？,1386,2313,157w
4,S14 淘汰赛 LNG 1:3 不敌 WBG 止步八强，这场比赛他们输在哪？,28,31,95w
5,如何评价《再见爱人》第四季第一期？,15,27,90w
6,如何评价《一人之下》漫画691（730）话？,20,24,82w
7,为什么说「考公」和「考国企」是两个赛道？,29,44,65w
8,存电话号码，究竟该用int类型还是string类型？,60,62,58w
9,昆明一学校食堂被曝「整盆肉都是臭的」，教育局称已取样送检，哪些环节可能出现问题？对学生健康影响有多大？,63,133,57w
10,领导是如何看待不争不抢的员工？,25,109,57w
11,目前大语言模型的评测基准有哪些？,42,331,49w
12,海南文昌 3 人吃癞蛤蟆中毒 1 死 2 人进 ICU，癞蛤蟆的毒性到底有多强？,246,512,46w
13,孩子问「为什么没有三条腿的动物？」，该怎么回答？,91,203,37w
14,动画《火影忍者》中有哪些 99% 的人都不知道的终极细节？,19,58,36w
15,如果人类在地球上挖出一个万米深坑，在里面放置几千枚核弹，同时引爆，反复操作，能把地球炸开吗？,129,271,36w
16,如果感冒是由病毒引起的，为什么又会说着凉要感冒呢？,71,285,33w
17,亲嘴烧因被检出食品添加剂 TBHQ 在日本被召回，卫龙回应「产品符合中国标准」，TBHQ 是什么？,191,532,30w
18,女博导打招生广告秀肌肉，「招博士、博士后，送免费私教」，如何看待她的招生方式？,340,982,29w
19,NBA理论上进攻最强的五人阵容应该怎么组？,91,103,29w
