,title,answer_count,follower_count,detail_text
0,药品说明书「一粒米盖住 6 个字」，为什么要印这么小？会带来哪些用药风险？该如何改进？,105,205,469w
1,伯克利博士 Jiarui Zou 恶意破坏同门成果，被拍下证据逮捕，如何理解其行为背后的心态？,63,231,326w
2,蜜雪冰城 7.9 元早餐被部分消费者吐槽有点贵，怎样看待这一定价？你觉得贵吗？,353,656,244w
3,为什么一句“你有没有可乐喝”会在全网刷屏？,1788,4918,183w
4,为什么我们说鸡汤、鸭汤、羊汤，但是不说牛汤？,74,133,143w
5,凭煮蛋涨粉 356 万博主回应爆红，自称 5 年每天吃 40 个鸡蛋，这么吃健康吗？他为何能这么火？,60,107,137w
6,为什么10年左右的项羽和吕布都是何润东在演？,39,89,116w
7,无汞体温计狂甩45次才降到36℃，替代汞的镓铟锡液态合金为什么这么难甩？它能接好水银体温计的棒吗？,50,137,108w
8,12月12日，日本揭晓2025年度汉字，前三名分别为「熊」「米」「高」，这些汉字有何意味？,28,43,106w
9,汽车在高速上跑了3个小时，有必要停车给发动机散热吗？,1002,1393,85w
10,哈尔滨机场出租羽绒服日均不到 50 元，洗两次后不再出租，怎样看待这一服务？不再出租的羽绒服如何处理？,21,47,85w
11,Nature 研究称雄性阉割、雌性避孕可延长寿命，如何理解这一研究的实际意义？,67,159,84w
12,如何看待片仔癀股价四年跌 60%，知名投资人林园仍一股不卖？背后有怎样的投资逻辑？,144,344,83w
13,dnd跑团可以不按剧情走吗？,63,82,80w
14,为什么一说某人有钱，大多是做生意的，而不是上班挣的？,35,73,68w
15,高市早苗在日本众院预算委员会会议上示意，希望尽早与特朗普会面，此举释放了什么信号？,125,273,67w
16,学校里学的 C++ 和工作中用的 C++，最大的差别是什么？,30,84,65w
17,西西伯利亚在气象学中有什么特殊的地位，为什么每次冷空气都从那里开始，而不是北极地区？,44,1660,58w
18,《长安的荔枝》运输悲剧的根源是什么？如果最初没砍 200 丛，是会失败还是成功？,21,40,58w
19,这一年，什么时候你突然意识到「身心健康」比想象的更重要？你是怎样学着，照顾自己的？,120,347,58w
