,title,answer_count,follower_count,detail_text
0,知名企业家兰世立指责胖东来把大部分利润都分给了员工，缺少社会价值，对此你怎么看？,681,1025,851w
1,万吨大驱「延安舰」直面外舰挑衅，逼停对方保卫航母，释放了哪些信号？目前我国驱逐舰属于什么水平？,266,985,633w
2,上汽通用 2024 年 6 月销量只有 2.6 万辆，暴跌 72% ，哪些信息值得关注？,94,255,315w
3,天兵科技可以追赶上SpaceX吗？,58,70,103w
4,复读3年仍失败。如何劝说家长同意复读？,114,133,91w
5,为什么字节跳动认为人是不可以被培养的？,214,863,86w
6,有哪些经典的人生感悟？,346,385,69w
7,创业失败多次，如何重拾信心再次出发？,81,85,59w
8,美国数百名商界领袖组成的组织致信白宫，建议拜登放弃竞选连任，市场押注特朗普大胜，将对资本市场有何影响？,59,131,56w
9,湖南洞庭湖决堤口延伸至 226 米，水面落差 0.1 米，决堤口将封堵，目前情况如何？,960,2732,31w
10,2024 EWC 电竞世界杯淘汰赛 TES 2:0 横扫 G2 挺进决赛，如何评价这场比赛？,38,60,24w
11,如何建立一套完整的高中数学体系?,78,279,23w
12,为什么蔬菜丰富的时节山东人老吃“豆橛子”一个菜？,78,135,18w
13,731 部队鼠疫实验最新罪证，140 名成员档案披露，揭露了日军的哪些罪行？具有哪些重要意义？,81,191,10w
14,继江苏之后，上海多家国企采购特斯拉 Model Y，特斯拉股价上涨，透露哪些信息？对电车市场有何影响？,214,412,9w
15,印尼卫生部长谈印尼医疗条件「若张志杰得到及时救治，他能活下来」，需满足哪些条件？印尼医疗条件究竟如何？,35,113,4.9w
16,魔兽世界怀旧服已经重新上线，各位有没有什么重新上线后的搞笑场面？,49,61,4.9w
17,中科大研究生是什么水平？,78,225,4.9w
18,2024 欧洲杯荷兰 2：1 逆转土耳其会师英格兰，20 年后再进四强，如何评价这场比赛？,39,56,4.8w
19,如何理解《大学》中“苟日新，日日新，又日新。”这句话？,66,304,4.8w
