,title,answer_count,follower_count,detail_text
0,山西运城出现大面积异味，多市民被熏醒、3 岁女童呼吸困难，官方称正排查源头，什么情况？可能是什么气体？,188,673,1095w
1,股民哽咽询问比亚迪业务和股价前景，王传福直言当前股价未反映真实潜力，希望股东保持耐心，市场在担心什么？,254,620,466w
2,近视500度如果整整一年住在大山里，没有手机没有电脑，每天面对大自然，近视能减轻吗？,334,2535,307w
3,三大运营商被质疑杀熟，网友称 159 元套餐不如 39 元，新老用户不同权根源在哪？用户该如何维权？,91,226,217w
4,阿里合伙人委员会内网发帖，称钉钉管理「不是阿里文化该有的样子」，钉钉管理到底出了什么问题？该如何纠偏？,144,267,209w
5,网友调侃部分大学行政老师，称其以最小权力最大程度为难人，为什么会有这种现象？你有过被刁难的经历吗？,62,158,172w
6,高考结束那个下午，你还记得自己在干什么吗？,35,43,169w
7,如何看待韩国将不炒股的人称作「霹雳穷人」？当股价暴涨暴跌，普通人应该如何应对？,214,517,167w
8,为什么瑞幸要在各大平台卖 9.9 元券，而不是直接降价为 9.9？背后有哪些商业考量？,100,274,165w
9,为什么国家要在教材上设置反自学模式，难道非要老师教吗？就不能自己学吗？,493,1966,163w
10,为何《神探狄仁杰》每一部的大案都要拆解成3-4个看似独立的小案？它是否在刻意吊人胃口？,17,48,162w
11,谢娜曾说开一场演唱会是为「圆梦」，如今却官宣开启全国巡演，被网友质疑动机，为何会有人不舒服？你怎么看？,170,198,161w
12,你见过最惊艳的公司名称是什么？,164,386,161w
13,孩子高考结束了，计划假期骑行318，并给了15000的费用清单（含自行车和装备），请问该支持吗？,265,339,126w
14,《新疆师范大学学报》火速刊出「韬定律」相关论文，距该新闻首发仅八天，如何看待这篇文章及相关事件？,78,208,118w
15,苹果 AI 发布史上最大更新国区却不可用，是何原因导致？,26,49,117w
16,美军报复性打击伊朗回应直升机被击落，伊朗对美目标发动袭击，局势会进一步升级吗？对双方谈判有哪些影响？,78,228,115w
17,世界杯热身&国际足球友谊赛，阿根廷 3-0 冰岛，梅西替补打入一球，如何评价本场比赛？,18,24,111w
18,中国篮协通报多人被禁赛，篮球新秀李沂泽虚报年龄被禁赛三年，张涵泊和李沂泽确为同一人，如何看待此事？,30,51,107w
19,蚊子真的是通过二氧化碳找到人体进行叮咬的吗？,30,142,104w
