,title,answer_count,follower_count,detail_text
0,「阿里模式」和「山姆模式」的冲突点是什么？为什么中产害怕山姆「阿里化」？,421,817,1097w
1,全球风险资产遭遇黑色星期二，美股全线大跌，黄金下破3930美元，比特币跌破10.3万美元，发生了什么？,116,456,669w
2,长江每天都有鱼被冲入大海，淡水鱼在海中是无法存活，这些鱼去哪里了，被海洋动物吃了吗？,101,481,492w
3,神舟二十号载人飞船疑似遭空间微小碎片撞击，返回任务将推迟进行，有哪些需要关注的信息？,94,280,481w
4,如何看待文章《喜报！华中科技大学这个宿舍，全都未保研！》在知乎获高赞？,67,283,285w
5,阿里员工怎么看待刘鹏上任山姆引发的全网抵制阿里系舆情？,48,102,249w
6,唐僧为什么不通过念紧箍咒，来传递自己被妖怪抓走的信息?,199,250,233w
7,如何看待2025英雄联盟全球总决赛，T1对战AL的八强战中，T1打野oner现场学英雄？,175,300,230w
8,男孩被撞后做手术，医生因其胰腺肿瘤破裂将其多器官切除，卫健局已立案，到底怎么回事？如何从医学角度解读？,335,654,226w
9,今年已有多条高速在收费期满后停止收费，高速免费时代真的要来了吗？ 这一政策将带来哪些影响？,116,299,218w
10,如何看待美国举行特别选举？将对美国政局产生哪些影响？,48,149,175w
11,古代偷偷晒海水难道不可以少量自制盐吗？,33,84,131w
12,海外游戏平台罗布乐思已经日活超过1亿，为什么感觉国内游戏业界长期忽视了这个巨人的存在？,35,168,115w
13,程序员超级害怕把程序行数写多是什么毛病？,69,110,114w
14,饿了么或将更名为「淘宝闪购」，骑手已同步更换橙黑新工服，这一调整对阿里意味着什么？如何从商业角度解读？,20,40,113w
15,美国肯塔基州一架大型货运飞机再次坠毁，如何看待今年美国飞机坠毁事故层出不穷?,32,56,113w
16,演员演一部影视剧，但是最后上映时被剪辑的一个镜头都没有了，那还能拿到酬劳吗？,27,74,111w
17,作业帮回应「用学生跳楼出题」，称已下架该题目，正在核查，暴露出作业帮在内容管理方面存在哪些问题？,15,20,111w
18,如何看待 34 岁马姆达尼成纽约首位千禧一代市长？特朗普曾多次抨击他，他的当选会带来哪些影响？,60,104,106w
19,中方一年内继续暂停实施 24% 的对美加征关税税率，保留 10% 的对美加征关税税率，释放哪些信息？,16,31,101w
