,title,answer_count,follower_count,detail_text
0,多家车企统一行动，支付账期全面压缩至 60 天内，这意味着什么？这一调整对行业发展有哪些影响？,750,1522,2276w
1,中方谈判代表称已与美方原则上达成了框架协议，这将对中美贸易和全球经济带来哪些影响？,266,756,1722w
2,小米SU7 Ultra量产版刷新纽北电动车圈速记录，成为纽北史上最速量产电动车，有何意义或者影响?,392,527,771w
3,《长安的荔枝》 里的圣人不会不知道荔枝运不来吧？为什么还要布置这个任务？,291,486,491w
4,中办、国办发文，拟新建改扩建 1000 所以上优质普高，将带来哪些影响？可能面临哪些挑战？,216,551,381w
5,2025 乒超樊振东 3:2 林诗栋，取得五连胜，如何评价本场比赛？,126,187,283w
6,升级版「禁酒令」推出，白酒行业将何去何从？,86,221,269w
7,火车在铁轨上行驶，应该对铁轨造成很大磨损，为什么现实里好像影响不大？,24,121,254w
8,如何看待日本男足世预赛最后一轮 6-0 战胜印尼？,111,143,236w
9,「贵州杀妻灭子案」重审二审开庭，当事男子称其没有杀人动机，案件还有哪些疑点？最终可能会如何判决？,44,120,196w
10,洛杉矶市长宣布市中心部分地区宵禁，这意味着什么？当地目前情况如何？,74,149,194w
11,安徽一银行两名客户经理因吃客户一碗面每人被罚 3000 元，这个处罚力度合理吗？,480,712,192w
12,一款初代 LABUBU 拍出 108 万元天价，为什么这么贵？怎样看待 LABUBU 背后的潮玩经济？,62,92,188w
13,2025 高考广东生物遗传大题「如何得到无角美臀羊」怎么解？,74,201,151w
14,韦东奕在数学领域的学术水平如何？,32,73,123w
15,为什么BLG决胜局的Solo不派Knight上？,32,30,107w
16,如何评价乘联会秘书长崔东树6月9日关于充分鼓励行业市场化价格竞争的相关发言?,15,20,103w
17,财政部正抓紧建立实施育儿补贴制度，这一政策的背景和具体内容是什么？,21,47,102w
18,网友吐槽苹果 iOS26 丑，称将守着 iOS17 过一辈子，系统不更新会有问题吗？怎么回到之前版本？,44,60,100w
19,《父母爱情》中江德福与安杰的故事是不是在现实生活中很难出现？,28,48,99w
