,title,answer_count,follower_count,detail_text
0,林诗栋 2-3 爆冷输泰国 16 岁小将提塔帕-普里查扬，如何评价本场比赛？,156,224,421w
1,美心低至六七折、29.9 元礼盒爆卖 200 万件，月饼告别「礼赠时代」了吗？反映出怎样的消费趋势？,159,373,215w
2,一家三口打赏650万赖到女儿身上，要求以未成年人身份退款，真相是如何找到的？反映出家庭教育哪些问题？,94,260,192w
3,G胖认为，开发者最大的错误之一就是把玩家自己琢磨出来的轮椅套路当成作弊一刀砍掉，你同意他的看法吗？,89,220,156w
4,你有哪些坚持了三年以上并且对你人生带来巨大改变的习惯？,36,481,146w
5,"假如IG获得S16赛季的总冠军,lol能继续盘活么?",21,16,86w
6,如何看待钟薛高创始人力挺西贝，说西贝要是倒了，是中国餐饮行业的倒退？你认同这一评价吗？,133,154,86w
7,钟南山团队发现 73% 的肺癌病例来自非高危人群，为啥非高危人群占多数？传统肺癌筛查标准需要调整吗？,176,532,85w
8,"父亲照顾五保户大爷爷10年，父亲意外去世后，叔叔要求我们""对账补齐""，该怎么处理？",146,286,85w
9,什么美食是带有故事的，让你久久不忘呢？,57,106,68w
10,被现实反复教育后仍坚信「努力就有回报、世界是善意的」，这种认知是怎么维持的？,45,115,62w
11,孩子总说被同学「冷落」，家长该介入还是让他自己解决？,20,43,59w
12,iPhone17正常使用，能用几年？,102,178,59w
13,怎样才能把猪肉片或肉丝炒得很嫩？,47,291,58w
14,‌NPD 最明显的特征有哪些呢？,159,638,58w
15,曝一患者闯产科门诊向医生扔粪便，这是真的吗？网传该患者在此院分娩后出现阴道瘘并会阴裂伤，这有多严重？,155,515,58w
16,多家媒体曝奶茶除成瘾风险外，还会增加抑郁、焦虑风险，小小一杯奶茶，真的有这么大危害吗？,65,143,58w
17,你们家孩子吃饭的时候会闲聊吗？如果叽里呱啦说个没停，你们会制止吗？,40,67,58w
18,如果你月薪5w，你还会吃20元的快餐吗？,513,611,57w
19,贾国龙恳请监管部门厘清高流量网络账号的言论边界，区分正常舆论监督和商业诋毁等，哪些信息值得关注？,229,347,57w
