,title,answer_count,follower_count,detail_text
0,看樊振东夺冠比赛，在为他喊加油的同时，我有一个疑问，是外国运动员不出汗，还是中国队的衣服不吸汗？,329,930,1894w
1,韩国股市暴跌触发熔断机制，日经股指创历史最大跌幅两度熔断，背后原因是什么？,614,1758,1093w
2,诺贝尔物理学奖获得者李政道先生去世，如何评价李先生一生的功绩？,226,863,1001w
3,英国多个城市爆发 13 年来最大规模的骚乱，目前情况如何？政府将面临哪些问题？,322,835,574w
4,2024 巴黎奥运会羽毛球女子单打决赛韩国选手安洗莹夺金，中国选手何冰娇获银牌，如何评价这场比赛？,61,90,215w
5,亚太股市全线暴跌，但斌发文「历史证明，恐慌的时候买入，都没错」，你赞成这一说法吗？投资者到底该怎么做？,84,154,194w
6,巴黎奥运会 4X100 米混合泳夺金后，潘展乐说到「冠军是我们了，不满意的应该是别人」，你怎么看？,27,43,181w
7,300 万请知名男星明道直播带货，实际卖出 20 余万，品牌方要求退款，艺人公司回应，如何看待此事？,141,297,138w
8,郭靖为什么要把女儿的名字取得跟妻子相似?,48,69,133w
9,铁的熔点是1540℃，为什么中国古代炉温大于1200℃就可以用来将铁矿石化为铁水来炼铁了？,18,65,131w
10,如何评价雷军说当年上了微软的当？,54,220,125w
11,市民称「祖传雕像」被骗走，警方追回后却移交博物馆，当事人该如何维权？祖传文物是否可以被视为拥有所有权？,136,352,119w
12,从大城市回小城老家，常用拼多多是否感觉物质生活差距并不大？,290,354,114w
13,巴黎奥运会比利时铁人三项队被迫退赛，因运动员塞纳河游泳后感染大肠杆菌，会对比赛带来哪些影响？会取消吗？,22,49,109w
14,数名美国和以色列官员称，预计伊朗最早将于当地时间 5 日袭击以色列，目前局势如何？,146,318,98w
15,巴黎奥运会赛事中，哪一名「运动员」让你记忆深刻？,33,44,95w
16,如何评价2024年8月5日的股市走势？,30,38,87w
17,2024 巴黎奥运会篮球女子小组赛-C组日本 58:85 比利时，如何评价这场比赛？,25,32,75w
18,潘展乐说「打破美国队的记录第一次后，就会有第二次第三次」，如何评价潘展乐在本届奥运会的表现？,28,32,75w
19,把别人的充电枪拔下来是不是不太好？,27,46,73w
