,title,answer_count,follower_count,detail_text
0,为何《绝地潜兵2》的全球大型在线pve活动中，全球七座城市五座陷落，官方却迟迟没有开放最后一座城市？,363,784,1434w
1,比亚迪最大经销商资金链断链，比亚迪否认与其经营相关，从经济学看，汽车行业现阶段是否存在结构性问题？,287,832,731w
2,如何看待漓江文学奖获奖者刘楚昕追寻梦想 20 年终获奖 ，获奖时泪洒讲台追忆女友？,150,426,574w
3,如何看待《绝地潜兵2》的地球保卫战中，超级上海的解放进度被锁定为99.9783%？,154,251,421w
4,刘若英演唱会上两姐妹点歌，妹妹紧拽话筒从头唱到尾姐姐气哭，此后刘若英发文致歉，如何评价此事？,310,582,406w
5,张家界养猪场往天然溶洞排放生活垃圾和粪水，导致溶洞变成粪坑，会对溶洞带来哪些破坏？还能恢复吗？,135,366,391w
6,北师大文学院回应「官网两教师简介用动漫头像」，称尊重教师的自主权，如何看待此事？,79,186,204w
7,两头熊误入牧民家中被狗撵，一头逾墙逃走，一头急得跳脚，熊的战斗力怎么突然不如狗了？,53,126,198w
8,500 亿「清仓」48 座万达广场，王健林还剩多少家底？,37,154,195w
9,四川 30 多家医院上百名医生被举报接受药企贿赂，涉事药企回应正配合调查，具体情况如何？,65,207,188w
10,为什么比亚迪要降价，对中国汽车产业的影响是什么？,97,191,183w
11,马斯克官宣即将离开特朗普政府，如何评价他任职期间的表现？怎么看待他说政府效率部成了华盛顿的「替罪羊」？,294,690,170w
12,苹果操作系统将重命名，计划采用「年份+1」方案将 iOS 19 改名 iOS 26，对此你怎么看？,57,117,157w
13,全国各地现理发店倒闭潮，没有电商冲击，理发店为什么自己能干黄？,1631,2482,156w
14,美国国务卿称将开始吊销中国学生签证，包括在关键领域学科学生，影响有多大？在美中国留学生该怎样应对？,260,818,138w
15,比亚迪回应山东经销商爆雷，称该经销商盲目扩张并加杠杆运营，什么是加杠杆运营？对当地车主有哪些影响？,24,68,136w
16,上海乐高乐园开园首日成人标准票价为 549 元，如何看待这个价格水平？,55,94,128w
17,电视剧中，霸总撑的伞为什么不是折叠式？,104,149,125w
18,小鹏MONA M03 Max上市，12.98万元起售，全球首发「无感人机共驾」技术实用性及安全性如何？,70,182,117w
19,假如有一个按钮，姚明亲自按了之后他身体恢复到25岁无伤病状态，但他财富清零，你认为他会按吗？,58,68,97w
