,title,answer_count,follower_count,detail_text
0,如何看待权威第三方公布的2026年1月华为中国手机市场份额第一？,242,395,517w
1,江苏南通五金厂老板因「1746 个螺母被认定为枪支散件」一审获刑，如何理解这一案件？二审可能会如何判？,245,527,260w
2,是大部分动物都喜欢被摸头吗？,944,3830,208w
3,游戏里的NPC永远重复那几句台词，为什么很少有厂商做能持续互动、有真实生活轨迹的动态NPC？,65,161,158w
4,中国国防部就第四艘航母建造进展做出回应，这对于中国海军战略部署有何意义？,160,487,156w
5,伊朗总统已下令与美开展核问题专项谈判，有何考量？此次外交行动会打破僵局吗？,82,153,154w
6,真实的格鲁吉亚是一个什么样的国家？,121,1272,154w
7,为什么HLE打造的银河战舰十强就坠机，成为全球第一个无缘国际先锋赛淘汰的战队？,28,35,153w
8,「上班就头痛，下班就缓解」，女子被确诊为「情景性头痛」，为什么会得「情景性头痛」？如何缓解和治疗呢？,29,75,146w
9,上金所上调「白银T+D」保证金及涨跌停板幅度，白银LOF称已对基金资产进行重估，场内外影响应如何解读？,22,40,142w
10,美国司法部公布爱泼斯坦案诡异照片，两块鸡肉中间有一个物体被涂黑，事件的真相是什么？,69,228,137w
11,12306 总工程师称「第三方抢票对我们来说是攻击式访问」，技术上如何理解？危害有多大？,29,37,133w
12,C 罗拒绝为利雅得胜利出战，其背后原因可能是什么？,31,35,132w
13,孩子私卖长辈金镯被金店 1.7 万元回收，现值约 3 万元，家长找金店退还被拒，这种情况金店该退还吗？,21,34,129w
14,如何评价《三角洲行动》S8 赛季的「勇敢者行动」以及行动奖励暗星燃料单元、勇者之证？,41,46,127w
15,如何评价爱泼斯坦文件显示埃隆·马斯克想要登上爱泼斯坦岛，马斯克女儿爆料称属实？,114,257,125w
16,广东 10 岁小学生 28 元自制望远镜能看清月球陨石坑，这说明了什么？,129,311,122w
17,国产飞牛系统 FNOS 修复重大安全漏洞后未发公告，如何看待这种信息披露方式？,36,138,120w
18,看到好多留学生吐槽外国不仅猪肉骚，连牛肉羊肉甚至鸡肉都有点骚味，这是真的吗？,163,398,94w
19,为什么blg花大钱把viper买来，却不围绕viper打呢？,24,33,85w
