,title,answer_count,follower_count,detail_text
0,S15 半决赛 T1 3:0 淘汰 TES 晋级总决赛将冲击三连冠，如何评价这场比赛？,1975,2217,3498w
1,男子曝顺丰寄 40 万劳力士不翼而飞，真实情况如何？若属实，谁该为此事件负责？,76,289,646w
2,11 月 2 日全运会女子团体双人 10 米跳台，全红婵搭档王伟莹出战夺得第一，如何评价她们的表现？,46,100,513w
3,为什么上班摸鱼一整天，反而比全力以赴工作还要累？,90,404,315w
4,S15 总决赛 T1 vs KT，你觉得谁能最终夺得今年全球总决赛的冠军？,92,121,244w
5,番茄和起点这俩小说平台谁会先坚持不住？,67,212,179w
6,S15 全球总决赛 LPL 时隔 2 年再度无缘决赛，现在 LPL 赛区和 LCK 赛区差距体现在哪？,31,33,164w
7,荷兰安世停止向中国工厂供应晶圆，安世中国称「已建立充足成品与在制品库存」，此次断供影响有多大？,104,400,158w
8,广西一高校规定学生没课也不能待宿舍，校方称「为督促锻炼学生，不然容易懒散」，如何看待校方的管理方式？,93,164,153w
9,如何评价 Kanavi 在 S15 全球总决赛上的表现？,103,124,145w
10,95岁巴菲特年底将卸任，伯克希尔现金储备3817亿美元再创新高，美股高位背景下，传递出怎样的市场信号？,20,68,132w
11,第一届苏超结束了，大家觉得今后的苏超会怎么发展？,71,107,122w
12,孩子应该早点见识社会真正的一面还是晚一点呢？,19,38,116w
13,一个在国内就非常喜欢西餐的人到了欧美是怎么样的体验？,120,455,113w
14,十月零跑交付7万辆，小鹏交付4.2万辆，蔚来小米均交付4万辆，理想交付3.18万辆，如何评价各家表现？,104,376,88w
15,如何看待王家卫说唐嫣「是个很装的人」，陈道明「阴阳同体」？,511,1275,85w
16,网上流行的「认准副主任，不找老医生，不找有行政职务的」就医建议，靠谱吗？你平时去医院是怎么挑医生的？,132,985,83w
17,《民法典》为什么把“配偶”放在“亲属”的第1位？,90,96,80w
18,有什么食物是你一直不看好，真的吃到却很惊艳的？,1544,14288,77w
19,存款有 100 万时，你们内心会有什么感觉？,1815,6019,74w
