,title,answer_count,follower_count,detail_text
0,SpaceX 星舰第九次试飞失败，意味着什么？问题可能出在哪里？会对美国未来载人登月计划带来哪些影响？,399,774,1524w
1,美国政府下令美使领馆暂停留学生新签证面谈，将带来哪些影响？美国大学在全球人才竞争中还有优势吗？,174,567,1475w
2,在山上挖一座不放鱼的池塘，再过100年时间，里面会慢慢有鱼吗？,74,257,696w
3,ITTF 国际乒联选举会议索林连任，被质疑投票作假直播中断一片混乱，具体情况如何？,76,127,451w
4,如何评价 Uzi 名人堂通行证「洗澡狗」及薇恩与卡莎皮肤？,102,127,410w
5,高校教师迟到 1 分钟被认定教学事故，学校称此举为保证教学秩序，这个责罚合理吗？监管教师的度在哪？,130,225,375w
6,《绝地潜兵2》的地球保卫战中，本该沦陷的城市【超级上海】被中美玩家携手保卫屹立不倒，如何评价此事？,20,53,317w
7,为什么只有数学界有师承谱系？,26,299,252w
8,拼多多第一季度营收 956.7 亿元，盈利不及预期，美股盘前跌幅一度超 16%，如何评价这一业绩？,61,136,244w
9,选错专业毁一生，到社会上终于明白之后，已经没有资源让我重启，怎么办？,192,703,243w
10,乌鸦喜欢收集亮晶晶东西，那么有没有可能靠掏乌鸦窝发财致富，不伤害乌鸦只寻宝可不可行?,45,107,233w
11,中国为什么不采用德式键盘以方便ü的输入？,63,124,216w
12,如何看待王石称正尝试和万科决策层建立联系，为万科平稳过渡尽所能？万科发展遇到哪些困境？,79,156,213w
13,KTV 现在只能靠老年人「续命」，年轻人为什么不愿意去 KTV 了？反映了怎样的消费趋势？,339,679,184w
14,你的同事或领导知道你有其他兼职时，你会因此而烦恼么？,78,124,176w
15,如何评价最新公开的 HBO 剧版《哈利·波特》铁三角的选角？,53,68,168w
16,AI 独角兽用程序员冒充 AI 写代码，虚报营收撑起 15 亿美元估值，为何连微软、亚马逊都没能识破？,24,100,138w
17,广东人吃东西讲究「食材本味」，那为什么西湖醋鱼没有在广东流行开来？,265,379,135w
18,岳云鹏要开巡回演唱会，你看好吗？为什么会跨界开演唱会？,52,62,112w
19,中国未能获得 2029 年世乒赛举办权，阿斯塔纳、里约分获下两届世乒赛举办权，如何评价这一结果？,29,49,112w
