,title,answer_count,follower_count,detail_text
0,8 月 25 日沪指涨 1.51% 逼近 3900 点，市场成交额超 3 万亿元，如何看待今日行情？,559,1005,2047w
1,「反诈老陈」打假「嘎子哥」直播间手机官网查不到，酷派回应「确有此产品，正陆续上架」，具体怎么回事？,107,260,289w
2,「中国钓王」邓刚钓获 73 斤野生花鲢，有网友质疑真实性，这么大的鱼有可能被钓到吗？难度有多大？,47,138,239w
3,男子把茄子和辣椒混种，意外结出「茄椒」，称「闻着茄子味吃着还辣的」，这是真的吗？,58,147,147w
4,陕西一班主任用「小号」给多名女学生发不雅信息，警方认定构成猥亵行拘 15 日，怎样从法律角度解读？,89,180,127w
5,高盛将寒武纪目标价上调 50% 至 1835 元，如何看待 AI 芯片国产替代的空间？,22,41,123w
6,董璇和张维伊被全网劝分，张维伊现在该怎么做才能挽回口碑？,91,149,106w
7,女子疑似持刀追赶小孩，被 2 名男子制服，警方回应「其确诊患有精神分裂症」，具体情况如何？,50,77,102w
8,为什么人一戴上墨镜就会相对更帅？,112,829,98w
9,同时期进入中国，赛百味为什么打不过肯德基麦当劳呢？,38,55,93w
10,上海一豪宅 66 套房源一小时售罄，劲销 48 亿，单价近 20 万元每平，为什么抢手？有升值潜力吗？,155,356,90w
11,苹果即将推出的廉价版 MacBook 采用 A18 Pro 处理器，这将对市场带来哪些影响？,86,209,87w
12,韩立原本不就是落云宗的弟子吗？为什么程天坤吕洛还说韩立是散修，希望韩立加入宗门？,25,46,85w
13,月薪过万的人上班会摸鱼吗？,2201,2449,81w
14,做独立游戏人有多辛苦？,178,2576,80w
15,怎么对待塑料姐妹花？,294,986,79w
16,沈阳中小学校服引百万人投票，全市统一校服有必要吗？如何兼顾公平与个性？,302,553,77w
17,自己组一个E5服务器才几百块钱，为什么去阿里云租这么贵?,207,547,75w
18,为什么我们国家不发展油电混动的车，而要集中精力在插电混动上面？,63,84,70w
19,《浪浪山小妖怪》票房已超 12.39 亿，这部电影为什么会成功？对其它国产动画电影来说有何借鉴之处？,184,261,70w
