,title,answer_count,follower_count,detail_text
0,细嘴杓鹬已宣告灭绝，几个月来全网还没什么讨论，为什么这种鸟不能复制「朱鹮奇迹」？,94,297,727w
1,曝东航一架飞机哈尔滨起飞后，因机长「空中失能」挂紧急代码后返航，什么是空中失能？该如何应对这一状况？,21,85,313w
2,1 元发卡巴黎世家卖 2700 元，怎样看待品牌的溢价现象？你认为值吗？,254,371,291w
3,政协委员张改平建议，将 12 年基础教育学制缩短为 10 年，有哪些现实意义？你支持吗？,161,212,242w
4,《哪吒 1》中太乙真人没能完成培养灵珠的任务，为什么没有受到惩罚？,32,54,143w
5,24-25赛季欧冠1/8决赛巴黎0-1利物浦，埃利奥特绝杀，如何评价本场比赛双方的表现？,18,18,118w
6,全国人大代表姚劲波建议房租年涨幅不得超过 5%，这一涨幅标准是否合理？落地后可能会带来哪些影响？,293,424,84w
7,雷军称小米未来 10 年死磕纽北赛道，纽北赛道有什么特点？我国地形多样，为什么没有同类赛道？,148,364,81w
8,英伟达5070解禁上架，如何评价这块显卡？,93,242,71w
9,巴奴创始人就「发言带爹味」致歉，你认为哪些话是「爹味」的体现？一个人能意识到自己说话有「爹味」吗？,130,246,68w
10,特朗普在国会联席会议演讲中表示「美国应该废除芯片法案」，会带来哪些影响？,62,154,68w
11,菜鸟驿站为什么那么多转让的？,561,2679,67w
12,全国政协委员冯远征表示「每年招生最痛苦的就是演员说不清台词」，这反映了演艺行业的哪些问题？如何改变？,93,226,66w
13,都知道《怪物猎人》系列中的怪不会亮血条，但如果加入血条机制，会对游戏造成颠覆性影响么？,17,19,66w
14,马、驴、鹿等动物的背部为何会演化出一个「座位」?,137,354,64w
15,为什么俄乌战争没有看见大型侦打无人机发挥作用的报道？,49,161,64w
16,如何评价苹果 3 月 5 日发布的 MacBook Air M4，相比前代有哪些提升？,53,141,63w
17,虚岁是谁发明的？存在的意义是什么？,1064,1660,59w
18,清北最差的专业跟华五最好的专业，怎么选？,84,199,59w
19,有哪些《七龙珠》迷才懂的梗？,406,1950,59w
