,title,answer_count,follower_count,detail_text
0,北大报到日校园内满是「扛床垫的爸」，如何看待这个现象？大学新生入学，家长应该帮到何种程度？,174,289,664w
1,为什么二十年后徐福还敢去这个国家，不怕校长掌权了报复吗？,55,156,459w
2,每隔3~5公里设置自然弯道是高速公路设计的常识，但是为啥我们经常看到美国国家公路直的像到天堂一样？,81,228,359w
3,如何评价南信大团队在《Science》上发文「中国太阳能扩张政策导致鸟类生物多样性下降」？,93,119,358w
4,乐山大佛景区有男子将松鼠踩死，游客称其是工作人员并言「松鼠是害虫」，如何看待这一行为？,41,73,286w
5,勾践卧薪尝胆后，越国开始称霸天下，为什么莫名其妙的就消失了？,34,187,218w
6,荣耀机器人闪电百米跑出 9 秒32，破人类百米纪录，这一成绩的含金量如何？有哪些意义？,106,145,203w
7,1.58 万元的问界儿童车预售，车企为什么要给小孩「造车」？能将带娃家庭转化成潜在客户吗？,79,125,189w
8,如何评价欢子披荆斩棘退赛？从先导片不足50秒到一公祭天，节目组是不是根本没想让他活过一公？,29,36,120w
9,古代士兵中箭后没有消炎药，伤口感染了还能扛过去吗？,17,36,110w
10,美加贸易谈判最后时刻破裂，美国将加征 50% 关税，加拿大将对美实施对等关税，将产生哪些影响？,83,258,92w
11,为何LLM的harness几乎都选择TypeScript开发？,18,48,74w
12,怎么看 DeepSeek 8 月22 日再调整定价，周末全天统一按低谷价收费？,166,433,70w
13,未来很多农村的空房和地皮如何处理？,19,27,67w
14,如何克服拖延症？试过一些方法但是作用不大?,22,49,65w
15,如何看待艾滋病检测结果不得告知配偶引发热议？,204,360,64w
16,到底是「女主播隐瞒已婚诱导粉丝打赏2500万」，还是「榜一大哥敲诈式维权」？此事关键在哪？,113,296,64w
17,如何看待最近的两个harness开源，deepseek和openai都开源了各自的harness？,29,159,64w
18,日本本州岛 5.8 级地震已致多人受伤，目前情况如何？,16,22,63w
19,如何看待因 Token 高峰期涨价，有程序员称开始周末倒班上班？,32,80,63w
