,title,answer_count,follower_count,detail_text
0,国家市场监管总局转载媒体评论「外卖大战该结束了」，美团、阿里、京东股价大涨，释放了什么信号？,189,368,305w
1,儿子刚满4岁，想往F1方向培养，除了烧钱，还有哪些硬性门槛和训练流程？,136,183,270w
2,心脏骤停的「救命神器」 AED，在我国每 10 万人保有量不足 5 台，为什么普及率这么低？,161,254,185w
3,如何看待外交部和中国驻日本使领馆郑重提醒中国公民近期避免前往日本？目前当地情况如何？,177,300,176w
4,网传 DeepSeekV4 要来了，这次是真的吗？目前有哪些信息？,42,140,168w
5,美以袭击伊朗进入第 28 天，当前局势如何？哪些信息值得关注？,211,538,151w
6,美媒称美已在俄乌战场部署持枪机器人，可 AI 评估战场射击，其作战能力如何？人形机器人上战场靠谱吗？,35,69,135w
7,周杰伦新专辑为什么不选一首好听的歌当主打？,31,70,127w
8,小孩观看表演遭机器人回旋巴掌误伤，暴露出机器人在目标识别、防碰撞方面的哪些问题？当前技术水平能规避吗？,40,59,120w
9,听八九十年代上大学的人说，他们那时候很少有宿舍矛盾，但现在大学生宿舍问题为什么这么多呢?,131,211,107w
10,如何看待 Sora 宣布下架当日，即梦随即取消折扣，国内 AI 市场是否已进入「一家独大」的收割期？,30,62,104w
11,伊朗已正式回应美国提出的停火协议 15 点内容，含必须明确承诺赔偿战争损失并加以落实等，美方会接受吗？,123,341,102w
12,如果提供给诸葛亮每天一吨稳定供应的屎（可指定时间地点），蜀汉能北伐成功么？,74,84,102w
13,罗技就「广告侮辱消费者」道歉，称员工擅自发布，将深刻检讨，暴露出其宣发方面哪些问题？对品牌影响有多大？,669,895,101w
14,读博初期，大家如何处理比较幼稚的科研 idea?,47,1291,95w
15,伊朗称已组织超百万人为地面战斗做准备，这属于怎样的规模？美以伊真的会开启地面战争吗？,189,382,92w
16,各位学界大佬是怎么发现新史料的？,17,380,90w
17,拼多多官宣的「新拼姆」是什么？如何看待其「三年再造一个拼多多」的目标？,31,74,90w
18,如何看待美国收紧签证政策，部分国家球迷想现场观战世界杯需多交1.5万「签证保证金」？,25,36,89w
19,为什么欧洲的教堂动辄一修几百年，而中国的庙宇基本只用一代人就能完工呢？,27,58,85w
