,title,answer_count,follower_count,detail_text
0,冯小刚新片《抓特务》空降式定档 6 月 19 日端午上映，雷佳音、胡歌主演，对此你有何期待？,66,102,206w
1,上海大学通报论文数据存疑问题，与周某某解聘，免去苏某某院长职务，还有哪些信息值得关注？,32,116,171w
2,铁的熔点是1540℃，为什么中国古代炉温大于1200℃就可以用来将铁矿石化为铁水来炼铁了？,119,587,169w
3,演员黄晓明「二战」上戏博士成功上岸，攻读艺术管理/戏剧策划方向，如何看待明星纷纷选择深造这一举动？,89,181,166w
4,假如我在NBA始终都是0分0助攻0篮板0抢断0盖帽，但只要上场够足够时间，就一定能赢，会有球队要吗？,155,179,115w
5,B席将离开曼城加盟皇马，两年合同+一年续约选择权，如何看待这笔转会，B席能给皇马带来什么？,16,19,99w
6,为什么很多安装空调师傅不愿意抽满真空？,39,96,93w
7,如果让你选三个最能代表中国游戏行业精神的人（不一定是最成功的），你会选谁？他们身上体现了什么特质？,53,69,89w
8,你生活中遇到过类似「名字叫鹅，其实是鸭」的坑吗？,72,80,88w
9,演员白鹿方回应近期争议六连辟谣，否认学历番位造假，起诉编剧蒙淇淇，哪些信息值得关注？,29,46,88w
10,我们真的需要又一个DeepSeek V5吗？,56,124,88w
11,于东来回应「员工不值这么多钱」称没有降薪政策，此前他称高薪让人认知偏差，善良也不能急功近利，如何解读？,422,789,88w
12,家长为防网贷让 18 岁孩子征信逾期，家长有权这么做吗？这种做法到底是保护还是伤害？,439,676,88w
13,虚竹的老婆到底长什么样？,33,140,88w
14,海南一实习医生给患者拔牙致人死亡，与牙科诊所一起赔偿 37 万元并被判 1 年半，如何从法律角度解读？,22,26,82w
15,新能源二手车越来越「香」了，交易量走高，保值率提升，为何会出现这一变化？是短期回暖还是长期趋势？,22,38,81w
16,印度 14.5 亿人生不动了，即将迎来人口下滑，哪些原因导致这一现象？可能带来哪些影响？,168,509,78w
17,为什么每天嘴上说要辞职的人却是公司干的时间最长的人，而且以后还打算干下去，可为什么总把辞职挂嘴边？,24,38,75w
18,如何评价斯皮尔伯格新作科幻惊悚电影《揭秘日》？,16,14,75w
19,2026年世界杯小组赛A组，韩国 2-1 逆转捷克，如何评价本场比赛？,249,308,73w
