,title,answer_count,follower_count,detail_text
0,如何看待湖南长郡中学一尖子生沉迷手机，高考 575 分被父母扫地出门？如何评价其父母的教育方式？,379,778,1641w
1,海底捞服务员胸前带打赏 3.99 元二维码，客服回应不扫码不会影响服务，如何看待海底捞这一做法？,759,1075,544w
2,国家卫健委叫停阿尔茨海默病手术，这一手术的医学原理是什么？叫停背后哪些问题值得关注？,42,164,534w
3,为什么献血400ml没事，失血400ml却很危险?同样数量的血液流失，仅1字之差，为什么差别那么大？,335,643,189w
4,相声演员杨少华去世，享年 94 岁，他有哪些作品令你印象深刻？,82,104,157w
5,文旅局员工称怀孕期间摆烂上班，官方通报其请假合规，丈夫是市副处为不实消息给予记过处分，有哪些警示意义？,78,142,147w
6,如何评价张靓颖近期舞台风格变化？部分人批评其服装「网红风」「俗气」，认为与实力唱将形象不符，是这样吗？,337,643,141w
7,如果有一天，你的上级的上级，越过你的上级，直接向你安排一个很重要的事儿，你该怎么办？,81,182,130w
8,翻车鱼为什么会进化成这样？难道真的只是为了搞笑嘛？,37,182,121w
9,蜜雪冰城被曝员工用脚关直饮水桶，这次消费者还会站「小雪」这边吗？大型连锁店怎么才能保证员工素质？,64,88,120w
10,余承东回应「开车睡觉」称是看手机，他希望智能驾驶 L3 可以让大家睡觉看手机，安全有保障吗？能合法吗？,398,514,115w
11,LV 把全球唯一「巨轮」开进上海南京西路，场景化体验能否拯救下滑的奢侈品行业？哪种业态更容易破圈？,112,357,109w
12,在《雍正王朝》中，李卫为什么敢带兵包围考场？,40,64,101w
13,人民币柜台将纳入港股通，人民币直接买港股的时代要来了，将产生哪些影响？,55,276,94w
14,如何看待不计成本的打捞“南海一号”沉船？,31,131,81w
15,怎么区分水獭、海獭、海狸、河狸、水豚？,20,89,76w
16,古代官道、驿道有那么脆弱吗，一场雨下来就“泥淖没膝”了?,17,30,72w
17,姜涛是怎么成为香港顶流的？,42,69,72w
18,郭芙是怎样一步步地把好牌打烂的？,42,50,71w
19,《风云》里面为什么选择聂风成魔而不是步惊云？,80,157,70w
