,title,answer_count,follower_count,detail_text
0,上海市民称出现「蝉灾」，晚上被蝉鸣吵得无法入睡，还被蝉尿困扰，为什么今年蝉这么多？蝉尿对人有危害吗？,196,452,580w
1,韩国股民狂买中国股票，小米、比亚迪、宁德时代列前三，为什么韩国股民热衷买中国股票？会对股市有什么影响？,91,295,230w
2,如何评价《明末：渊虚之羽》将大西军将领，南明抗清名将刘文秀在游戏里做成BOSS?,25,34,165w
3,可惜是一种什么感受？,29,74,115w
4,网传苏打饼干放嘴里 30 秒，尝出甜味为易瘦体质，咸味为易胖体质，这有科学依据吗？易胖易瘦由什么决定？,30,109,110w
5,网红旺仔小乔开蒙面演唱会，最高票价 968 元，这个定价合理吗？没有视觉互动如何体现分区票价差别？,37,50,105w
6,假如你有一个永动机，但只能输出5N的力，你能用它来干什么？,38,87,84w
7,杭州爱心冰箱被一代驾人员「免费进货」，怎样看待这种行为？他需要承担法律责任吗？,280,488,82w
8,三峡大坝蓄水超过20年，里面的鱼有多大？,96,468,75w
9,如何评价Steam上“好评如潮”的国产游戏《动物迷城》，正式版上线后你觉得这一评价实至名归吗？,31,238,72w
10,欧洲理事会主席、欧盟委员会主席将访华，有哪些信息值得关注？,89,227,70w
11,3 桶羽毛球顶 1 克黄金，两年涨幅 100%，为何会越来越贵？为什么说这波涨价和猪肉有关？,23,70,68w
12,是不是真的有孩子，手机没少看，游戏天天打，成绩还能名列前茅的？,215,253,67w
13,阳台能看到什么风景会让你幸福感倍增？,46,54,60w
14,如何调动一线员工积极性？,42,79,59w
15,特朗普政府发现 SpaceX 合同对国防部和 NASA 任务很重要，「无法取消」，美太空领域实力如何？,50,188,59w
16,想学做菜但是手脚太慢，做菜时准备配菜的基本思路是怎么样的？,36,316,59w
17,如果未来电力廉价到一定程度，压缩机制冷的空调会不会被低成本和超长寿命的半导体制冷替代？,43,142,59w
18,今年三伏天会更热吗？极端天气会不会更多？,24,96,59w
19,「灯红酒绿」的酒为何是绿色的？难道真的有绿色的酒？,73,146,59w
