,title,answer_count,follower_count,detail_text
0,这几年盖的30层高的住宅有多少年寿命?,142,650,403w
1,歌手郑智化吐槽深圳机场无障碍设施，称自己连滚带爬登机，如何评价此事？这折射出哪些公共设施短板？,326,581,361w
2,如何评价 Bin 在 2025 全球总决赛上的表现？,100,139,319w
3,浙江一「可偷甘蔗地」成打卡点，上百网友深夜体验，地主已收偷款 6千元，为啥这么火？戳中了网友什么心理？,32,82,251w
4,如何评价网红曾医生呼吁「不要评价同行的手术」？如果你发现病人在外院的手术有问题，你会不会实话实说？,104,253,223w
5,三元锂明明各方面不占优，是怎么树立起的高端形象？,78,176,156w
6,在科幻中几乎所有的高等外星生命都是恶意的？难道不是文明越高，看到宇宙美妙越多，从而变得更高尚吗？,274,378,153w
7,老爸评测在大牌护肤品中检测出「苏丹红」，食品致癌物为什么会出现在护肤品里，皮肤吸收了会致癌吗？,31,89,145w
8,猪每天吃的食物是糠，为什么还能长这么肥？,49,157,136w
9,茅台集团五年内第四次换帅，陈华接替张德芹出任董事长，如何看待这一调整？新帅将会给茅台带来哪些新气象？,37,65,133w
10,美国宣布对俄罗斯实施制裁，特朗普已取消与普京的会面，哪些信息值得关注？,47,132,133w
11,S15 全球总决赛八强赛 AL 赢 T1 有多大希望？,57,64,132w
12,S15 瑞士轮最终比赛日 KOI vs T1，如何评价这场比赛？,28,28,120w
13,为什么寒带有很多湖？,67,2787,96w
14,如何看待日本人饺子拉面配米饭的现象？,172,374,94w
15,价值 1 万多衣服被邻居老人 9 块卖了，男子索赔两万，法院判判赔 800 元，怎样解读这一判罚？,281,520,91w
16,如何看待《三体》中提及的更加昌明的科学是否会带来更高级的文明？,21,28,77w
17,高校教师为什么那么喜欢抓考勤？,54,52,72w
18,有哪些好用的文具推荐?,58,231,66w
19,多地中小学生将迎来新假期「秋假」，怎样让孩子度过一个有意义的假期？秋季有哪些好去处推荐？,24,28,62w
