,title,answer_count,follower_count,detail_text
0,意大利大批房屋 1 欧元甩卖，唯一要求是买家三年内翻新房屋，为什么会这样？,184,479,1511w
1,如何评价世预赛中国男足客场 0-1 沙特小组垫底，此战过后，中国男足的出线形势明朗吗？,278,386,1033w
2,小米净水器水管接反，女子称喝了 5 年「废水」，对健康有多大影响？这种情况小米需要承担责任吗？,170,308,534w
3,女子洗澡时浴室玻璃门突然炸裂，致其全身被割伤右手筋被切断，钢化玻璃为何会爆炸？日常使用时要注意什么？,74,403,363w
4,如何看待《刺客信条：影》在Steam平台上目前评价为“特别好评”？,32,42,196w
5,特斯拉会不会因为马斯克而破产？或股价在2025年跌至135美元？,66,132,180w
6,特斯拉频遭纵火焚烧，FBI 启动反恐调查，从政给马斯克和特斯拉带来了什么？,30,46,175w
7,如何看待 Miss 爆料「Faker 年薪 5800 万，LPL 选手月薪保底 2 万」？,73,129,174w
8,董宇辉再谈东方甄选，当时有人年薪 2 亿来挖自己，但不后悔没走，离职时和俞敏洪心照不宣，透露哪些信息？,42,59,146w
9,晚上睡不着白天睡不醒，是什么「偷走」了我们的夜晚？,729,1029,143w
10,许家印前妻丁玉梅申请闭门聆讯及修订资产冻结令被拒，恒大清算人正在全球追索资产，哪些信息值得关注？,22,68,139w
11,雷军从 6 楼扔涂有防弹涂层西瓜，西瓜完好无损，这种防弹涂层是什么材质？用在车上效果怎么样？,562,1234,119w
12,新能源车平均降价 3 万元，B 级车起售价降至 10 万内，超八成经销商价格倒挂，对行业有哪些影响？,27,52,111w
13,中国对 4 名加拿大籍毒贩执行死刑，释放了怎样的信号？,330,542,105w
14,品牌方回应「千禾0」是个商标，是否零添加可以参考配料，这个商标名是否有误导消费者倾向？可以继续使用吗？,390,610,99w
15,中国人可以买一台车床自己用吗？,42,132,98w
16,为何以色列重新开始袭击加沙？,104,198,97w
17,米卢说中国足球潜力巨大，胜过日韩，是亚洲第一，这是真话，还是客套话?,132,142,94w
18,《水浒传》中，在柴进庄上洪教头为何见到林教头就不待见，难道他不知道林冲是东京八十万禁军教头有真本领吗？,33,68,85w
19,老板直播吃自家黄焖鸡证明清白，称「不要流量，要的是信心，要的是良心」，他的做法值得借鉴吗？,396,572,81w
