,title,answer_count,follower_count,detail_text
0,尚界 Z7 售价 21.98 万起满配上市，哪些亮点值得关注？将对纯电轿跑市场带来哪些冲击？,440,522,1006w
1,如何看待宁德时代超充电池从10%充到98%只需要6分27秒？,215,428,757w
2,县城农村成电商「AB货」重灾区，商家会依据地址发不同质量的商品，这种模式为什么能长期存在？能怎样维权？,99,506,291w
3,如何评价Deepseek于2026年4月22日上线的新模型api？,22,114,226w
4,如何看待英国2008年后出生者终身不得购烟？此前新西兰、马尔代夫也颁布过类似法律，这会成为普遍趋势吗？,28,46,144w
5,身份证正反面照片被骗子拿到了，该怎么办？,37,180,139w
6,英国通过法案，2008 年后出生者终身不得购烟，旨在打造无烟一代，如何看待此举？能真正落地吗？,33,54,134w
7,峰学未来大鹏老师离职后被指私联客户、批老东家定价，这暴露了哪些行业问题？,45,116,124w
8,网友拍到蜜蜂用后足把身上的花粉刮下来，称「不明白它为何把辛苦采的花粉卸掉」，蜜蜂真的是在「卸货」吗？,18,114,111w
9,为什么外国人会普遍相信中国存在所谓“社会信用分”？,55,168,110w
10,张雪召回已交付 286 台的 820RR 机车，系泄压阀 O 型密封圈装反，如何看待此事及其处置方案？,64,120,110w
11,中方回应高市早苗向靖国神社献祭品，「已提出严正交涉」，如何看待高市这一举动？,521,933,109w
12,全聚德 2025 年净利润下滑 77.29%，老字号餐饮该如何突围？,97,181,90w
13,如何评价《黑袍纠察队 第五季》第四集？,34,49,87w
14,挪用1700万的女生明知金额巨大，为何宁愿坐牢也不愿配合追回？直播间里有什么魔力，能让人彻底失去理性？,340,771,86w
15,美伊停火协议到期，双方会再次开战吗？未来两国关系又会如何发展？,128,240,83w
16,清华博士劝儿子「不用考大学，出类拔萃要走不同的路」，你认同这种教育理念吗？,30,79,81w
17,作为古法程序员，你如何面对新型开发者的冲击？,21,48,78w
18,海明威哪些写作技巧或生活经历，让他成为「硬汉文学」的代表？,15,63,76w
19,河南一动物园的狼「作揖」讨食被质疑饿肚子，园方称这「是正常习性，每天有喂四斤肉」，真是天生习性吗？,86,201,75w
