,title,answer_count,follower_count,detail_text
0,西藏日喀则市定日县 6.8 级地震已致 126 人遇难，为何此次地震伤亡这么大？与当地居住情况有关吗？,172,624,639w
1,五条人乐队造型师被爆网购衣服表演后退货，造型师道歉「已联系回购」，此类闹剧为何一再上演？该如何杜绝？,208,422,616w
2,广东、上海、江苏等地网友反映，知名月子中心「爱家月子中心」跑路，怎么回事？消费者该怎样维护自身权益？,160,379,525w
3,全国近 8000 家影城下调票价，下调比例如何？你认为电影票的票价定在什么区间较为合理？,356,470,373w
4,员工年会中 608 万彩票，公司要求员工退还平分给其他人，这一做法是否合理？奖金该归谁？,133,179,298w
5,1 月 7 日英伟达大跌 6.22% ，市值蒸发近 1.7 万亿，为什么一路高歌猛进的英伟达会暴跌？,56,121,180w
6,两部门发布「买手机最高补贴 500 元，电脑最高补贴 2000 元等」，将带来哪些影响？,54,90,155w
7,京东家政投入 10 亿重金，招募十万名保洁师，此举有何考量？这在家政行业的吸引力有多大？,139,316,146w
8,有一份稳定月收入是主业月薪两倍的副业，是否可以辞掉 996 内耗的工作，去低物价的地方过高质量的生活？,65,132,111w
9,阿森纳长期处于英超顶级强队的行列，可是为何他们在过去长达20年的时间里没拿过英超冠军?,29,34,85w
10,Netflix 发布《鱿鱼游戏 3》海报，计划 2025 年上线，对于最终季你有哪些期待？,47,75,80w
11,24-25赛季 NBA 常规赛热火 114:98 勇士，库里31分7板0助，如何评价这场比赛？,35,32,77w
12,如果林黛玉遇到夏金桂，能应付得来吗？,23,26,75w
13,面对 AI 引发的未来职业市场变化，如何选择值得持续学习的技能？,34,83,74w
14,我们为什么会越来越怀念「旧互联网时代」？,230,455,73w
15,陈思诚《误杀 3》映后提及中国电影有一个红线年产票房要达到 480 亿，为什么会是 480 亿？,181,272,70w
16,日本学历贬值的 20 年，有哪些借鉴意义？,20,139,70w
17,月薪五千内的男人与月薪过万的男人之间的工作态度和努力程度有什么区别？,120,206,70w
18,如何看待广东肥娟小吃?,292,706,69w
19,一般人健身应该全身训练还是分化训练？,24,35,68w
