,title,answer_count,follower_count,detail_text
0,审稿人强行要求引用 13 篇无关文章，中科院金属所在引言「硬刚」，如何评价这一行为？,108,562,677w
1,歼-35A 设计团队平均年龄 30 出头，这说明了什么？,177,343,328w
2,为什么这轮牛市突然开始了？,32,66,117w
3,天舟八号搭载「月壤砖」发射升空，发射任务取得圆满成功，将对我国航天事业带来哪些影响？,19,64,116w
4,如何看待姆巴佩俱乐部状态不佳，并落选法国国家队？,26,38,108w
5,为什么 5.1 花神诞祭多莉没有进合照？,25,29,106w
6,极氪和领克为什么进行品牌整合？,26,51,100w
7,《星铁》的仙舟元帅「华」可能重蹈「钟离事件」的覆辙吗？,27,28,82w
8,为什么大家要劝李行亮哄麦琳，而不重视李行亮受的委屈？,26,41,72w
9,你和你发小穿成了崇祯与魏忠贤，本想着时间还早大有可为，却听说临高闹了髡贼，你会怎么办？,24,35,70w
10,江苏无锡京东物流园突发大火，京东辟谣十几亿元手机被烧毁，称存放物品为日常百货用品等，造成影响有多大？,1563,3536,68w
11,如何评价廖凡、朱珠主演的电视剧《宿敌》？,25,30,66w
12,汉朝初期选择黄老思想而不是儒家思想，有没有受到刘邦约法三章影响?,24,29,59w
13,有哪些类似1:4:9的石碑一样绝妙的科幻点子？,219,3410,56w
14,被泼开水女童返校书包现恐吓信「再发视频，要你全家不好过」，如何看待校园霸凌问题？该如何保护自己？,841,1603,55w
15,如何看待余承东表示尊界「很大很尊很亮」？你对尊界有哪些期待？,114,247,54w
16,在海底捞点四个清水的行为是砸场子吗？,60,144,50w
17,你想对物理学专业的人说些什么?,44,117,44w
18,当孩子受到老师冤枉时，应该让孩子怎么做呢？,69,114,44w
19,如何在保持同情心的同时，避免被他人的负面情绪所吞噬？,79,138,35w
