,title,answer_count,follower_count,detail_text
0,41 岁媒体人吴玉燕因严重流感离世，被确诊为严重甲流合并乙流，甲流合并乙流会致命吗？患流感要重视什么？,114,264,507w
1,《哪吒 2》累计票房超 110 亿，超《复仇者联盟》成首部进全球票房榜前 11 亚洲电影，还会涨多少？,273,461,289w
2,就目前来看，《唐探1900》是成功了，还是失败了?,67,112,185w
3,OpenAI GPT-5 和 DeepSeek 等 AI 工具均向用户免费，免费后靠什么盈利呢？,24,64,167w
4,为什么最终接过美队盾牌的是猎鹰？,106,146,119w
5,今年安卓发生了啥，电池怎么质的飞跃了?,123,761,95w
6,中国游戏与动画是否会变得依赖传统文化ip？,44,47,84w
7,电影《蛟龙行动》宣布撤档，此前曾称「绝不撤档」 ，该电影对博纳影业有何重要意义？撤档有什么影响？,116,270,79w
8,如何评价华为于2025年2月14日发售的AX1路由器？,105,145,78w
9,中国小动物保护协会严正声明称「从未和潘宏有任何接触」，此举何意？潘宏在动物界口碑如何？,114,209,77w
10,如何评价百亿票房电影里，只有《哪吒 2》的本土票房占比高达99.97%，其它没有一部超过 50%？,1459,1948,75w
11,为什么国产车的更新速度这么快?,31,38,67w
12,U20 亚洲杯中国 5:2 大胜吉尔吉斯斯坦，提前小组出线，如何评价本场比赛中国队的表现？,135,211,59w
13,五年以后，中国的车企会剩下哪几家？,40,83,58w
14,财政部拟将所持四大 AMC 公司股权全部无偿划转至中央汇金，如何看待这个操作？划转原因可能是什么？,119,885,57w
15,大家觉得《哪吒之魔童闹海》的海外票房前景如何？,109,202,57w
16,宇树科技春晚同款机器人线上开售后下架，客服称「目前不再面向个人销售」，出于哪些考虑？有哪些应用场景？,98,301,55w
17,如果存款100万，能带来什么自由？,165,602,53w
18,第 61 届慕尼黑安全会议将于 14 日至 16 日在德国慕尼黑举行，此次会议讨论了哪些问题？,53,146,52w
19,Manner 咖啡疑因年终奖发放不均引发争议，员工称评判标准无明确规范，还有哪些信息值得关注？,22,33,51w
