,title,answer_count,follower_count,detail_text
0,上海再出七条楼市新政，进一步放松购房限制，释放了什么信号？对当地房地产市场有何影响？,179,552,763w
1,官方发文存量房贷利率将于 10 月底前批量下调，平均降幅 0.5%，有何影响？百万房贷每年少还多少钱？,79,223,634w
2,陆川执导的科幻电影《749 局》首映，看后你觉得拍的如何？值得看吗？,75,111,138w
3,如何评价 S14 全球总决赛瑞士轮首轮抽签结果？有哪些焦点对局值得期待？,21,27,94w
4,24-25 赛季英超切尔西 4：2 布莱顿，帕尔默大四喜，如何评价本场比赛？,15,16,65w
5,一条足够长的下坡是否能给电动车充满电？,239,385,54w
6,上交所 9 月 29 日启动全网测试，股民不参与，券商替股民模拟下单，此次测试有什么不同？目的是什么？,134,464,52w
7,在电视剧《边水往事》中让你印象最深刻的情节是什么？,118,195,50w
8,飓风「海伦妮」致美国49人死亡，460万用户断电，一社区90%房屋消失，多地进入紧急状态，影响有多大？,47,90,49w
9,广州南沙全面放开住房限购，将带来哪些影响？未来会有更多一线城市跟进吗？,29,101,48w
10,在下雨天，你最想做什么事？,60,67,46w
11,如何评价《鸣潮》守岸人卡池流水？,58,68,38w
12,著名书法家、「当代欧楷第一人」田英章 9 月 28 日逝世，如何评价他的书法成就？,67,211,31w
13,为什么spacex的星舰要用不锈钢？,192,657,24w
14,罗永浩宣布已还 8.24 亿巨债，现金能铺满 13 个足球场，他通过哪些途径挣钱还债？对我们有何启发？,615,1428,6w
15,孩子大四退学，要去追求梦想，家长该怎么选择？,138,186,5.8w
16,为何 iPhone 16 宁愿改成钢壳电池，也不愿意用快充技术？,204,394,5.8w
17,如何评价中国汉堡塔斯汀？,262,391,5.2w
18,PS5 Pro 为什么不升级 CPU 呢？,37,67,5.1w
19,现在的 A 股是真正牛市的来临，还是仅仅因为政策刺激的阶段性反弹？,173,432,5.1w
