,title,answer_count,follower_count,detail_text
0,大约 100 枚巴黎奥运会奖牌因外观迅速恶化而被运动员退回，氧化原因有哪些？奥运奖牌质量为何这么差？,137,394,654w
1,福耀科技大学获批成立，王校长再提对标斯坦福，你认为这个目标能实现吗？,368,534,426w
2,摩根大通称「中国股票大逆转就在 1 月底」，有何依据？,165,421,372w
3,韩警方及公调处千余人抓捕尹锡悦，尹锡悦将主动出席公调处调查，接下来他将面临哪些法律及政治问题？,33,62,171w
4,网传趣加 HR 在招聘公告上泄露内部敏感信息被开除，具体情况如何？如何评价这一行为？应承担哪些责任？,24,64,155w
5,硕博连读心态爆炸直接重度抑郁，如何走出困境？,32,67,75w
6,电动自行车强制性国家标准发布「经营性的电动车必须安装北斗模块，不再强制安装脚踏骑行装置」，影响有多大？,312,757,57w
7,辞职后想回原公司上班，可行吗？,32,160,52w
8,星巴克在北美撤销「允许所有人无需消费入店」，会推广到其他地区吗？无需消费入店是利大于弊还是弊大于利？,54,147,49w
9,未来 C 口可能取代 HDMI 和 dp 口，成为真正的大一统接口吗？,56,126,41w
10,为什么《彗星来的那一夜》《恐怖游轮》中的主角都想杀死不同时空的自己呢?,62,232,38w
11,明武宗朱厚照造的豹房到底是什么？,28,82,35w
12,为什么中国人讲英语特别爱用 just、actually、maybe？,168,536,33w
13,美国加州山火烧了 7 天还未扑灭，已致 24 人遇难，加州山火为何难以扑灭？哪些环节出现了问题？,309,652,32w
14,零跑汽车成第二家盈利新势力车企，提前一年达成目标，它做对了什么？下一家盈利的车企会是谁？,95,237,31w
15,「索要千万逼死前夫」翟欣欣案将于 1 月 21 日开庭，案件将如何宣判？,173,559,31w
16,为什么现在的三国历史快变成“蜀汉赢学”了？,36,39,30w
17,张雨绮主演的《笑傲江湖》定档除夕，你对这部电影有哪些期待？,234,277,30w
18,有投资人称「英伟达近八成员工已是百万富翁，其中一半净资产破亿」，是真的吗？英伟达成功的原因有哪些？,216,875,20w
19,2024 年全国多个城市二手房成交反超一手，购房者为何更倾向于选择二手房？一手卖不过二手，意味着什么？,101,336,18w
