,title,answer_count,follower_count,detail_text
0,电动自行车强制性国家标准发布「要求具备北斗定位，不再强制要求安装脚踏骑行装置」，影响有多大？,195,505,456w
1,网友发文称在东京新荣记遭遇「阴阳菜单」，用餐时遭区别对待，具体是怎么回事？这种情况可以怎样维护权益？,311,882,392w
2,大约 100 枚巴黎奥运会奖牌因外观迅速恶化而被运动员退回，氧化原因有哪些？奥运奖牌质量为何这么差？,43,147,303w
3,有投资人称「英伟达近八成员工已是百万富翁，其中一半净资产破亿」，是真的吗？英伟达成功的原因有哪些？,205,800,263w
4,美国加州山火烧了 7 天还未扑灭，已致 24 人遇难，加州山火为何难以扑灭？哪些环节出现了问题？,240,499,211w
5,福耀科技大学获批成立，王校长再提对标斯坦福，你认为这个目标能实现吗？,138,204,184w
6,摩根大通称「中国股票大逆转就在 1 月底」，有何依据？,30,94,145w
7,星巴克在北美撤销「允许所有人无需消费入店」，会推广到其他地区吗？无需消费入店是利大于弊还是弊大于利？,22,54,105w
8,二战德国坦克先进还是苏联坦克先进？,86,226,61w
9,如何评价电视剧《国色芳华》中李幼贞堂堂一个县主「自毁清白」也要嫁给刘畅这件事？,19,28,59w
10,「索要千万逼死前夫」翟欣欣案将于 1 月 21 日开庭，案件将如何宣判？,142,454,57w
11,在亲密关系中，强调情绪价值是弊大于利还是利大于弊？,43,76,55w
12,未来 C 口可能取代 HDMI 和 dp 口，成为真正的大一统接口吗？,33,69,53w
13,张雨绮主演的《笑傲江湖》定档除夕，你对这部电影有哪些期待？,194,236,52w
14,2024 年全国多个城市二手房成交反超一手，购房者为何更倾向于选择二手房？一手卖不过二手，意味着什么？,77,261,51w
15,为什么中国人讲英语特别爱用 just、actually、maybe？,142,456,51w
16,为什么《彗星来的那一夜》《恐怖游轮》中的主角都想杀死不同时空的自己呢?,35,143,50w
17,仿制药和原研药有什么区别？,179,764,45w
18,可以主动提出让公司裁我吗?,56,139,33w
19,比亚迪汉L的电机达到了惊人的580KW，小米V8S电机还有营销优势吗？,250,425,27w
