,title,answer_count,follower_count,detail_text
0,巴黎奥运会 100 米女子蝶泳冠军脸色引争议，红得很不自然，被质疑需要药检，如何看待此事？,623,1327,1914w
1,美国就业数据疲软，美股跳水，英特尔跌近30%，机构预测美联储9月开启降息，如何解读？ 对市场有何影响？,251,760,615w
2,为什么杭州 2024 年这么热？,49,86,142w
3,为什么很多人年年体检，最后还是发现癌症晚期？,51,170,138w
4,李清照与岳飞同时代，为何她一字不提岳飞？,33,56,132w
5,如何评价《唐朝诡事录之西行》「供养人」单元？,25,44,97w
6,《火影忍者》里为什么一般忍者不在苦无手里剑上淬毒？,19,30,82w
7,含有“竹”字的诗词有哪些？,635,589,67w
8,文笔挑战：“正义或许会迟到，______________。”你会怎么接下一句？,66,70,66w
9,赛后，张本智和发文「现在的我还没有资格成为单打奖牌得主或冠军」，你怎么看？,138,280,58w
10,陕西柞水高速桥梁垮塌事件已确认坠河车辆 25 辆、38 人遇难、24 人失联，失联人员还有生还可能吗？,128,312,58w
11,美国英特尔公司宣布将裁撤超 1.5 万个岗位，此举将带来什么影响？大幅裁员的原因是什么？,73,223,58w
12,农村大爷大妈进城帮子女带娃的人最终命运是什么？,82,243,56w
13,哈马斯一号、二号、三号人物均已身亡，哈马斯是一个什么样的组织？对巴勒斯坦抵抗运动走向有何影响？,412,1011,54w
14,孙颖莎能成为乒坛史上最快实现大满贯的吗？,65,145,54w
15,混双决赛颁奖仪式结束后，刘雨辰向黄雅琼求婚「喜上加喜」，如何评价这个浪漫的奥运彩蛋？,137,306,34w
16,大学有没有适合大一新生的门槛低的竞赛？,28,152,34w
17,魏延为什么会反？,31,70,34w
18,2024 巴黎奥运会乒乓球男单决赛，樊振东能替王楚钦复仇，战胜莫雷加德吗？,255,394,32w
19,51 岁单亲妈妈想跟女儿女婿一起住，帮他们带孩子，好吗？,71,80,31w
