,title,answer_count,follower_count,detail_text
0,如何评价乌尔善执导的电影《封神第二部：战火西岐》？,1255,1625,2353w
1,DeepSeek 遭暴力破解，攻击 IP 均来自美国，造成影响有多大？有哪些好的防御措施？,732,2356,1729w
2,如何评价徐克执导，肖战、庄达菲主演的武侠电影《射雕英雄传：侠之大者》？,767,995,1114w
3,导演组回应沈腾马丽小品没演完「某些包袱不响了，就主动去掉了，结尾留个悬念」，你认为这种处理方式如何？,184,434,660w
4,如何评价国产动画电影《哪吒之魔童闹海》？值得到影院去看吗？,652,942,637w
5,马斯克为何这么积极介入德国的选举？,86,332,358w
6,如何评价陈思诚执导，刘昊然、王宝强主演的电影《唐探 1900》？,449,702,304w
7,你用 DeepSeek-R1 做出了什么有趣的东西？,101,834,239w
8,2025 大年初一票房超 17.72 亿，观影人次超 3446.9 万，均破纪录，如何看待这一数据？,29,52,172w
9,你认为哪部电影将夺得 2025 年春节档票房冠军？,98,168,168w
10,中产返贫的人都栽在什么事情上？,91,706,142w
11,如何看待网传1月25日刘强东现身参加员工新春家宴？,30,81,117w
12,元朝和清朝是中国正统王朝不是铁板钉钉的事实吗?,46,65,108w
13,2025 乙巳年央视春晚有什么值得说说的亮点？,42,59,97w
14,军迷看电影《蛟龙行动》有什么感受？,18,30,89w
15,如何评价毛晓彤、金晨、白鹿、程潇等在 2025 年春晚演唱的歌曲《春意红包》？,41,98,88w
16,用DeepSeek生成的小说能不能取代人写的？,25,61,87w
17,2025 春晚小品《小明一家》你看完有何感想？原生家庭对个体的性格成长和行为模式影响有多大？,17,35,84w
18,DeepSeek获得了空前的成功，那他有没有什么不足之处？,29,50,76w
19,如何评价莫文蔚、毛不易在 2025 年春晚演唱的歌曲《岁月里的花》？,21,27,73w
