,title,answer_count,follower_count,detail_text
0,美联储宣布降息 25 个基点，符合预期，但为何美股会大跌？,96,213,360w
1,《巫师4》会延续前作《巫师3》的高质量剧情吗？,72,107,57w
2,如果要用 3 个关键词来形容你的 2024，会是什么？你希望 2025 的关键词是什么？,227,317,31w
3,俄罗斯商品馆遍地开花，有城市一个月开 73 家，声称利润率达 65%，具体情况如何？真进口还是智商税?,450,1094,27w
4,《战锤40k》中太空死灵们是如何看待一样机械化的帝国机械神教的？,23,79,23w
5,当妈以后感觉胆子更小了吗？,36,51,21w
6,2024 年胖东来预计收入将突破 150 亿，它为何成为商业「神话」？有什么值得借鉴的商业经验？,104,203,19w
7,为什么几千只能蜇死人的虎头蜂，眼睁睁看着一只鸟撕裂它们的蜂巢？,58,295,18w
8,维尼修斯当选 2024 FIFA 年度最佳球员，如何评价他过去一年的表现？,31,41,7w
9,《黑神话》半身像开启预售，售价 33800 元，对此你怎么看？值得入手吗？,170,282,7w
10,为什么没人效仿胖东来？,107,156,7w
11,如何评价2024年12月米哈游《绝区零》1.4版本剧情《星流霆击》？,71,80,7w
12,泰图斯的战斗力为什么这么强？,22,39,6w
13,南大碎尸案家属称《他是谁》出品方仅同意删婚外情情节，不愿公开道歉，剧方是否应道歉？改编遵循哪些原则？,130,281,6w
14,2024 有哪些让你看一次笑一次的综艺名场面？,35,65,6w
15,绝区零中代理人动作模组大概在100-140多个，这意味着什么？如何理解，求科普?,26,42,6w
16,戚继光的晚年有多凄惨？,36,215,6w
17,《封神第二部》发布「大战将至」预告片，你能从中获取哪些信息？如何评价这个预告？,307,354,6w
18,2024 年你对「考公考编」有了哪些新看法？,39,98,6w
19,无趣的本质是什么？,1271,7035,6w
