,title,answer_count,follower_count,detail_text
0,山姆已下架好丽友派，品牌特供模式还行得通吗？为什么蒙牛、农夫山泉的山姆定制商品就能被接受？,384,841,1406w
1,妻子好心按摩致丈夫小脑梗死，问题出在哪里？按摩时有哪些高危区域需要注意？,54,300,489w
2,钟薛高从 66 元一根天价到 2 元滞销，雪糕刺客为什么「凉」了？,208,372,417w
3,为啥蔚来亏了一千亿没倒闭，但是哪吒亏了一百多亿就倒闭了呢？,162,430,271w
4,16 岁女子飞机上分娩疑携带传染病，航司回应已做清洁消毒，具体是怎么回事？会对后续乘机人造成影响吗？,31,88,163w
5,黄仁勋穿上唐装，首次用中文演讲，提到多家中国公司，称中国开源AI是推动全球进步的催化剂，释放什么信号？,86,155,163w
6,9 岁男孩与亲爸后妈出远门被塞后备箱数小时，生父称「征求过孩子意见，他是自愿的」，如何看待父亲的做法？,182,232,163w
7,霰弹枪为什么叫xian?,167,265,141w
8,女星董璇官宣再婚，此前网友爆料董璇再婚对象是演员张维伊，你有哪些祝福？,76,160,119w
9,空调对床直吹，空调挡风板是「蠢设计」还是「低价神器」？,69,136,117w
10,如何看待美媒评NBA百大球星科比第11，奥尼尔怒斥简直是胡闹？,59,61,106w
11,为什么唐僧宁愿相信自己的眼睛也不相信有法力的悟空？,34,34,93w
12,《绝区零》浮波柚叶角色展示 「鬼使狸差」已发布，是你中意的角色吗？,23,22,74w
13,如何评价相声演员杨议？,147,363,73w
14,大鹏硬刚姜文，《长安的荔枝》提档对打《你行！你上！》，哪一部能够胜出？,303,428,71w
15,NBA夏季联赛，开拓者击败鹈鹕，杨瀚森15分3篮板3封盖2助攻4失误，如何看待他的表现以及本场比赛？,95,138,71w
16,广东顺德报告基孔肯雅热疫情，确诊 478 例，这是种什么疾病？当地应做好哪些防护措施？,55,178,70w
17,前空姐「嘻哈」通过脱口秀为空乘群体发声，称「高跟鞋不应是空乘标签」，如何看待她的呼吁？,494,642,70w
18,有什么证据证明好逸恶劳不是人的天性，而是被灌输的吗？,19,37,70w
19,为什么machine拆开来ma Chine是法语我的中国意思?,30,42,69w
