,title,answer_count,follower_count,detail_text
0,巴基斯坦与阿富汗此次开战会带来哪些影响？双方矛盾有何历史渊源？,73,264,334w
1,为什么刘邦、李渊统一天下只用了 7 年，而曹操统一北方却用了 34 年？差异在哪里？,908,4078,254w
2,网友在江西误闯红灯，才发现当地红灯的倒计时是绿色数字，各地的红绿灯指示方式有统一标准吗？如何避免误判？,56,92,224w
3,美使馆建议相关人员撤离以色列，若要离开务必「今天离开」，释放出什么信号？这次真的要打起来了吗？,125,376,211w
4,山东一试管婴儿出生右脚缺 4 趾产检未发现，为什么会出现这种情况？涉事医院和医生要承担哪些责任？,25,84,199w
5,女子替父请假两小时，父亲竟因此被开除，这合法吗？员工该如何维权？,53,99,191w
6,全球汽车销量前 10 出炉，中国 3 家上榜，中企继续冲击前三还需要哪些条件？,25,57,162w
7,为什么自动档的车前进挡向后拉，倒车档反而向前推？,51,146,137w
8,华纳兄弟与派拉蒙签署 1100 亿美元协议，同意被其收购，怎样解读此次收购？会对双方产生哪些影响？,30,88,133w
9,为什么外国超级英雄趴着飞，而中国神仙竖着飞？,1238,9008,123w
10,米哈游 36 岁程序员复工后意外离世，这种情况能被认定为工伤吗？,50,75,122w
11,有一个神秘人，你如果猜对他的年龄就奖励500个亿，但每猜一次需要支付1元，你愿意吗？,156,240,121w
12,经常听别人说别墅装修动辄数百万，买得起别墅，却没钱装修这种话，到底是装修水分大，还是真的就这么贵呢？,153,227,117w
13,莫迪“力挺”以色列，还称以印关系是“父国”和“母国”，印度总理莫迪的以印关系的深层逻辑与本质是什么？,43,62,113w
14,中国AI调用量首超美国，国产算力电力大涨，英伟达市值一夜蒸发 2600 亿美元，如何解读背后市场信号？,19,43,113w
15,如何看待25-26赛季欧冠淘汰赛抽签，皇马vs曼城，切尔西vs巴黎的结果？,20,25,111w
16,《生化危机9：安魂曲》中里昂竟带着婚戒，疑似已结婚，你猜测里昂的老婆最有可能是谁？是艾达王还是克莱尔？,20,20,98w
17,网友建议高速节假日免费改为「每车每年免费 5000 公里」，你觉得这个建议怎么样？有可行性吗？,28,35,94w
18,上映 11 天，电影《镖人：风起大漠》票房破 10 亿，它是近十年来拍得最好的武侠电影吗？,159,217,91w
19,为何一些几乎必死的晚期癌症患者会选择花费巨款治疗以勉强延续生命？,1014,4518,90w
