,title,answer_count,follower_count,detail_text
0,8 岁小孩偷花 1 万多买 26 箱荔枝，孩子父亲称在商品未发货时申请退款被拒，这合理吗？,395,793,556w
1,公立医生帮联系民营救护车，800 公里收费 2.8 万元，收费合理吗？救护车收费标准是什么？,164,343,276w
2,江苏一医院称负债 4400 多万全员解聘，具体是怎么回事？医院这么做合法吗？,40,121,146w
3,男子实名举报李雪琴公司财务问题，李雪琴方回应「法院见」，怎么回事？若属实，后者可能需承担哪些法律责任？,132,368,143w
4,为什么人总是下意识反驳别人？好像「反驳别人」比「认同别人」要容易得多？,107,401,140w
5,哈梅内伊称伊朗绝不接受任何「强加的和平或战争」，接下来他将如何反击？,66,113,134w
6,朱丹「鸡腿给弟弟吃」言论惹争议，曾自曝让女儿儿子上混龄班以便让姐姐照顾弟弟，如何看待其观点？,287,475,130w
7,美国发行「稳定币」，是否相当于增发美元？,93,235,127w
8,刘强东称「京东外卖很快就会出来一个跟美团完全不同的商业模式」，如何看待此回应？,183,427,118w
9,特朗普发文要求伊朗无条件投降，并被曝考虑加入对伊空袭，有哪些目的？伊朗会弃核求生吗？,1588,3025,113w
10,小朋友为什么每天都要纠结和谁睡，并且总是为此大哭？,31,57,109w
11,如何看待阿根廷经「休克疗法」五月通胀率 1.5% ，为近年来最低，何为「休克疗法」？其他地方能否效仿？,133,350,107w
12,如果可控核聚变成功应用了，电费等成本等极大下降，哪些行业会兴盛起来？,141,326,106w
13,上吊中途后悔了，可以用引体向上的方式自救么？,34,53,105w
14,在清华北大是不是每天要比高三还努力？,37,109,101w
15,以色列袭击已致伊朗 585 死 1326 伤，目前局势如何？以伊冲突有升级风险吗？,77,185,100w
16,深圳一奔驰车高速上失控多次熄火，前车主远程劫车获刑 4 年，怎样从法律角度解读？远程控制是否存在漏洞？,25,59,100w
17,刘强东称「跨境电商的模式长期来看不可持续」，有依据吗？京东不走跨境电商模式，对其国际市场布局有何影响？,19,117,99w
18,抑郁症的妈、不负责任的爸、躺平的弟和高收入的我，我该怎么办？,139,349,99w
19,如何看待 U.S. News2025 全球大学排名？,22,27,98w
