,title,answer_count,follower_count,detail_text
0,1 月 12 日三大指数均涨超 1%，两市成交额 3.6 万亿元创历史新高，如何看待今日行情？,241,463,426w
1,旅行者1号已经飞到了太阳系边缘，它为何还能与地球通讯？,35,148,279w
2,中国乒协拟聘秦志戬为国乒总教练、肖战为副总教练，如何看待这一配置？他们能为国乒带来哪些具体变化？,226,322,219w
3,年轻人把 KTV 爆改成自习室，这种「邪修自习」效率高吗？为啥这种非传统的学习场所能火？,117,238,129w
4,华语电影《流浪地球3》招揽沈腾、马丽进组，究竟基于何种战略考量而为之？,68,102,104w
5,美军称突袭委内瑞拉时使用「特殊专长」，让全城大规模断电发动突袭，这种「电力战」是如何发动的？,38,110,96w
6,有没有长的比较像亚洲人的西方人？,124,379,89w
7,日媒称高市早苗或解散众议院提前大选，原因有哪些？她会成为日本最短命的首相之一吗？,46,84,86w
8,国乒新年首战 0 冠收官，10 位参赛选手折戟，如何看待这一成绩？问题都出在哪？,124,192,83w
9,如何评价电视剧《罚罪 2》大结局？,19,28,78w
10,缅甸宣布 KK 园区彻底清零，635处诈骗据点被夷为平地，是真的吗？除了炸楼之外还有哪些更治本的方法？,122,323,77w
11,伊朗已有超百名安全人员在骚乱中丧生，美国将讨论干涉方案，骚乱的根本原因是何？美国或将从哪些方面干涉？,142,299,77w
12,为什么孙楠、韩红版的《美丽的神话》被成龙金喜善版爆成渣呢？,840,1292,77w
13,CES 2026有哪些新产品、新技术、新应用让人眼前一亮？,24,48,76w
14,模拟ic论文中各种复杂传递函数都是怎么得来的?,17,406,74w
15,美联储主席鲍威尔被刑事调查，具体情况如何？他会提前结束任期吗？,460,1353,70w
16,AI生成图像的技术毫无疑问已经领先见习画师的画技了。那为什么单稿2k以下的约稿市场依然存在？,53,81,67w
17,哪道菜是你永吃不腻的？,308,606,65w
18,十一岁女孩不主动提起已故外公，却用电话手表给外公连发两年「想你了」，哪些瞬间你发现「孩子其实都懂」？,49,174,60w
19,伊朗外长称安全部队已控制全国局势，并称美以应对伊朗发生的事件承担「直接责任」，如何理解这一表态？,52,110,59w
