,title,answer_count,follower_count,detail_text
0,江西一低保家庭女孩自己攒钱去香港看演唱会，网传其全家低保资格被取消，当地民政局回应正在核查，你怎么看？,1541,2135,6766w
1,如何看待 China GT 上海站赛车起火，车手放弃比赛救人，车队要求调查？赛事应急救援存在哪些漏洞？,365,682,1654w
2,财政部将向中国工商银行等八家金融央企增资共计 3600 亿元，如何解读？,137,770,1477w
3,多地严查赵一鸣、好想来等量贩零食品牌，有人买4块牛肉干64.58元复秤17.29元，暴露出哪些问题？,60,156,649w
4,如何评价N-S方程疑似被AI解决？,44,351,424w
5,「葫芦娃爷爷」剪掉了全网走红的 7 个青葫芦，为何要提前剪藤？游客的「热情」为何最终成了老人的负担？,295,559,393w
6,如何看待张家齐已是奥运冠军，妈妈却仍因她不会收拾、整理而频繁数落？暴露了怎样的亲子关系问题？,94,168,362w
7,为啥白宫开始流行吃酸菜了？万斯自称吃酸菜减重成功，酸菜真能减肥吗？,100,237,333w
8,多家银行集中「清淤」，工行核销超 800 亿元，背后原因是什么？释放出哪些信号？,35,186,322w
9,如何看待联合国倡导使用“平等地球投影法”，这会让统治地图圈几百年的“墨卡托投影”彻底退出历史舞台吗？,218,887,316w
10,《花儿与少年 2》被誉为内娱综艺史上无法超越的巅峰，如何评价其历史地位？,41,117,260w
11,全球首个乙肝功能性治愈新药日本获批，慢性乙肝患者这下真能摆脱终身服药了吗？,22,245,197w
12,为什么《笑傲江湖》里人人都抢辟邪剑谱，却没人抢独孤九剑？,87,169,179w
13,LPL2026 赛季季后赛 iG 3:1 淘汰 WE 跻身四强，如何评价这场比赛？,61,69,168w
14,中国足协主席宋凯称「中国足球起势了」，这一判断有哪些依据？,35,54,154w
15,中国需要多久达到或超过 GPT-6 Astra 级别的模型水平？,63,174,150w
16,如何看待阿根廷总统米莱表示，英国应像把香港归还给中国一样，把马岛归还给阿根廷，阿方可接受香港模式？,36,59,146w
17,贵中医二附院一医生疑被患者捅伤，一名肠癌患者将刀具藏在锦旗中带入，警方通报嫌疑人被刑拘，如何看待此事？,476,971,141w
18,如何评价据传iPhone 18 Pro 9999元起，Ultra 14999元起，新增红色和蓝色款？,16,29,139w
19,加时死里逃生，中国女篮 74-70 逆转捷克，韩旭砍 22+14，杨舒予 18分5助，如何评价本场？,42,50,135w
