,title,answer_count,follower_count,detail_text
0,明朝科技曾经领先世界，为啥没能像欧洲一样开启工业革命？是被清朝打断了，还是从根上就不行？,179,393,187w
1,为何张继科退役后体脂率还是这么低？,56,266,177w
2,联合国警告称升温1.5℃已无法避免，能做的只有压低超额升温，这是否意味着变暖要失控了？,51,136,157w
3,如何看待因被要求补缴社保，老板在店门口滚屏抱怨「选择员工需谨慎」？,225,470,149w
4,《周处除三害》导演新作《荡荡荡寇志》剧照流出，张家辉、阮经天、贾静雯造型颠覆，能复刻前作的口碑吗？,35,99,138w
5,今年为什么各大手机厂商都在出阔折叠？,61,112,129w
6,如何看待乌克兰两大情报部门 GUR 和 SBU 爆发内讧，视频显示双方发生枪战？背后有何矛盾？,236,693,129w
7,郑钦文 2-1 凯斯，晋级美网 16 强，决胜局 0-5 落后上演超级大逆转，如何评价她的表现？,37,49,117w
8,为什么当年小品《不差钱》要设计一个调侃「刀郎」的片段？,24,50,106w
9,剧版《哈利·波特》新预告释出，观感如何？你对霍格沃茨还原、哈利、赫敏、罗恩、邓布利多等扮相满意吗？,26,26,95w
10,惠灵顿牛排是什么？为什么这么火？,28,73,88w
11,盖尔·加朵确认 DC 未计划她继续出演神奇女侠，这对于 DC 新电影宇宙意味着什么？,21,27,88w
12,王楚钦退赛「1000」分卫冕积分将清零，如何影响其世界排名及赛程？,44,102,86w
13,传播武汉大学举报 PDF 会涉嫌违法吗？如何从法律角度解读？,53,208,85w
14,耿同学锤刘光慧、曲静的《Nature》论文涉数据造假，哪些信息值得关注？,145,631,85w
15,LPL2026 赛季季后赛 iG 鏖战五局淘汰 TES，如何评价这场比赛？,130,144,84w
16,为什么希腊神话中赫拉是婚姻女神但是自己的婚姻却如此不幸？,28,116,79w
17,德甲第四轮，樊振东第一盘3-0胜鲁伊斯，第四盘3-0 胜杜达锁定胜局，如何评价本场比赛？,97,143,79w
18,有没有某个瞬间，你觉得做科研特扯淡?,638,3363,79w
19,你的学校发生过最扯的事是什么?,4799,13885,79w
