,title,answer_count,follower_count,detail_text
0,DeepSeek V4 预览版本上线并同步开源，哪些亮点值得关注？,481,1870,4873w
1,员工用私人微信创建 600 多个客户群，离职后认为该账号应属自己拒绝交接，这种情况账号该归属谁？,113,384,429w
2,你是怎么突然发现同事很有钱的？,1412,5377,324w
3,阿尔忒弥斯 2 号宇航员被曝遭遇脑组织位移与脑室扩张，是真的吗？可能导致出现哪些问题？还能恢复吗？,94,302,319w
4,公共充电桩价格悄悄上涨近 20%，夜间充电反而不再便宜了，涨价的原因是什么？你有哪些新的省钱策略推荐？,133,299,314w
5,特朗普再称「不着急」「没压力」， 想同伊朗达成「永久协议」，这场时间消耗战，谁在主导叙事？谁先扛不住？,110,225,255w
6,一位大学老师称「课堂已死」，如何看待当前大学课堂的困境与未来走向？,257,701,197w
7,女孩被说像「书呆子」，用《雷锋日记》回应称「我愿意当这样的傻子，人民需要这样的傻子」，如何看待此事？,94,151,182w
8,微软向7%的美国员工提供自愿退休方案，工龄与年龄之和需达70，如何看待这个设计？是变相「裁员」吗？,20,58,169w
9,成为知乎「2025 年度新知答主」是一种什么样的体验？,85,125,169w
10,如何看待MiroMind被指要求在中国孵化的AI大模型核心技术和团队转移到国外，否则竞业限制？,115,648,169w
11,美以袭击伊朗进入第 56 天，当前局势如何？还有哪些信息值得关注？,105,239,169w
12,马厂老火锅招985/211毕业生当管培生，从端盘子做起，升店长需掏40%资金，这是选人才还是变相招商？,48,100,169w
13,"DeepSeek-V4已公布,如何评价DeepSeek-V4的价格？",28,66,142w
14,英特尔Q1营收超136亿美元，净利暴涨156%，美股CPU板块能复刻GPU和内存的超级周期么？,18,45,126w
15,特朗普特使提议「以意大利队取代伊朗队踢世界杯」，对此你怎么看，如何评价这一操作？,154,223,118w
16,因拒交数据，苹果或在印度面临 380 亿美元反垄断处罚，印度为何要索要这些信息？苹果又为何拒绝提交？,19,65,110w
17,人均 8、90 块的火锅店正大面积关门，大幅萎缩 16.9%，这背后有哪些深层原因？,41,68,107w
18,2526赛季NBA季后赛尼克斯 108:109 老鹰，如何评价这场比赛？,18,16,99w
19,全糖的写 0 脂，全脂的写 0 糖，真存在这种情况吗？糖分和脂肪是什么关系？商家为何总爱突出「0」？,25,72,98w
