,title,answer_count,follower_count,detail_text
0,老罗罗永浩看问题非常能看到本质，为什么创业总是不成功？,673,1214,403w
1,盲人带导盲犬雨夜爬泰山引争议，导盲犬基地回应将暂停该导盲犬的使用，爬山会对导盲犬造成哪些危害？,127,268,313w
2,翟欣欣敲诈勒索案一审获刑 12 年，曾索要千万逼死前夫，如何从法律角度解读此案？,230,614,272w
3,马云被曝全面回归阿里，真实性如何？他如果真的回归，能给企业带来哪些帮助？,81,257,251w
4,《731》首日票房破 3 亿，是春节档之后首部单日破 3 亿的影片，你预测这部电影票房能到多少？,131,171,231w
5,尊界 S800 交付首月销量 1006 辆，该品牌车型畅销的原因有哪些？,46,88,141w
6,「嘎子哥」谢孟伟被拘后新电影戏份将换人重拍，对制作方损失有多大？他应该承担制作方损失吗？,39,76,138w
7,你觉得应该用什么标准评价《731》这部电影？,493,651,134w
8,你愿意少花 3000 块放弃 iPhone 17 Pro 的长焦镜头换成标准版嘛？,72,101,127w
9,香港发生黄金大劫案，多名男子抢走 65 公斤黄金，价值超半个亿，警方已拘捕 13 人，具体情况如何？,559,1344,120w
10,如何看待成毅《赴山海》剧本穿帮引争议，编剧同行为其发声「演员现场拿剧本很正常」？拍戏现场真实情况如何？,63,102,119w
11,小米汽车召回 116887 辆SU7标准版电动汽车，通过OTA免费升级软件，此次召回对小米影响有多大？,521,691,119w
12,如何看待《三角洲》S6 赛季 3x3 任务？,31,35,117w
13,胖东来回应酥饼 10 号揽收 11 号生产，称订单当日实物未发出，物流信息未更新，如何看待这一回应？,28,43,108w
14,听说月球在以每年四厘米的距离离开地球，这是不是真的？,185,665,108w
15,特斯拉将重新设计车门把手，此前频遭投诉「开门难」，为什么现在才改？其他车企会不会跟进调整？,34,61,104w
16,频繁跳槽和长期坚守一家公司，哪个更有发展前景？,33,155,89w
17,2025 年法考客观题成绩 9 月 19 日公布，考过了吗？心情怎么样？,42,65,84w
18,如果杜兰特带领火箭拿到两连冠，历史地位能否超过库里？,24,21,79w
19,冯潇霆认为中超球队最少在十年内拿不到亚冠冠军，他这是太悲观了，还是实话实说?,25,30,78w
