,title,answer_count,follower_count,detail_text
0,如何评价电视剧《以法之名》大结局？,539,677,594w
1,比亚迪官宣实现媲美L4级智能泊车，对安全兜底，L4级智能泊车是什么概念？媲美与真正L4级还差多远？,265,450,588w
2,世俱杯半决赛，巴黎圣日耳曼 4:0 皇家马德里，如何评价本场比赛？,119,161,380w
3,国防科大江苏省投档线直逼清华北大，为什么国防科大的投档分数线会这么高？值得报考吗？,100,211,351w
4,欧洲为何要集体种大麦？为什么我国宁愿花钱进口，也不大量种植？,47,167,260w
5,英伟达成为首家市值突破 4 万亿美元关口的公司，超过英、法、德等国家的股票总市值，它做对了什么？,64,160,239w
6,苏轼“日啖荔枝三百颗”为什么没有患上荔枝病？,164,195,199w
7,有哪款游戏队友死了比活着更有用？,29,37,158w
8,如何看待《三角洲行动》策划频繁使用「击杀」类任务，导致玩家自发组织长弓溪谷「买命站」？,46,74,154w
9,电影《恶意》票房突破 1 亿，你去影院看这部电影了吗？,44,79,141w
10,飞机是最安全的交通工具这个说法是不是已经不正确了？,84,276,123w
11,广汽菲克宣告破产，它的问题出在哪？善后工作怎么做？此次事件对行业有何警示？,21,55,114w
12,费大厨一门店招聘服务员月薪五千到六千元，要求「本科学历以下勿扰」，该门店的招聘要求是否合理？,60,96,105w
13,奇瑞尹同跃称「降价是最无奈的一招，是无奈之举，是饮鸩止渴的手段」，怎么理解这句话？车企该如何破局？,33,52,89w
14,国家卫健委叫停阿尔茨海默病手术，这一手术的医学原理是什么？叫停背后哪些问题值得关注？,81,553,82w
15,全球铜价因特朗普关税疯涨，铜会复刻黄金行情么，其走势对于全球经济和我国工业有何影响？,26,89,80w
16,媒体呼吁「同志」称呼重归主流，称「老师」被叫滥了，你怎么看？如果不叫「老师」，该叫什么更合适？,142,188,78w
17,蜜雪冰城被曝员工用脚关直饮水桶，这次消费者还会站「小雪」这边吗？大型连锁店怎么才能保证员工素质？,230,404,77w
18,稳定币会取代传统货币吗？,39,61,77w
19,中子星完全由中子组成，那么单中子能不能视为单中子大小的中子星？,16,47,75w
