,title,answer_count,follower_count,detail_text
0,上海浦东机场海关截获世界最强毒蛙，鉴定为兹米尔曼箭毒蛙、网纹箭毒蛙，毒性有多强？有哪些危害？,135,448,632w
1,如何评价百亿票房电影里，只有《哪吒 2》的本土票房占比高达99.97%，其它没有一部超过 50%？,564,722,599w
2,如何看待饺子仅用 2 部作品就拿下 150 多亿票房，登上中国导演票房榜榜首？,210,400,452w
3,请帮我估计一下我身上至少有一个碳原子曾经在李白的身上存在过的概率有多大？,81,256,349w
4,《哪吒 2》累计票房超 110 亿，超《复仇者联盟》成首部进全球票房榜前 11 亚洲电影，还会涨多少？,60,98,237w
5,财政部拟将所持四大 AMC 公司股权全部无偿划转至中央汇金，如何看待这个操作？划转原因可能是什么？,34,229,208w
6,电影《蛟龙行动》宣布撤档，此前曾称「绝不撤档」 ，该电影对博纳影业有何重要意义？撤档有什么影响？,28,47,139w
7,宇树科技春晚同款机器人线上开售后下架，客服称「目前不再面向个人销售」，出于哪些考虑？有哪些应用场景？,40,99,138w
8,牧野之战商朝仓促集齐70万大军，那朝歌城有上百万人口可能吗？,26,86,110w
9,官方通报「重庆燃气集团燃气收费异常」，存在抄表周期混乱、违规估抄、错抄等问题，怎样从法律角度解读？,24,76,98w
10,如何看待千万粉丝网红账号「潘宏爱玩狗」多个平台账号内容清空，下架所有视频？,203,434,98w
11,周深因身体原因世巡伦敦站取消，目前他的身体情况如何？是否对后续事业有所影响？,80,108,98w
12,如果存款100万，能带来什么自由？,47,112,77w
13,复旦新成果登上《自然》，通过为锂电池电解液补充锂离子延长其使用寿命，这一研究有哪些重要意义？,43,198,75w
14,广东一中学让家长签字同意体罚犯错学生，否则不予办理入学，这样的规则应该得到允许吗？,83,138,74w
15,为什么有的老师教不好自己的孩子？,24,41,73w
16,为什么孔圣人不被今天百姓尊重，戏称「孔老二」?而默圣人却被阿拉伯世界的百姓敬仰？,248,328,69w
17,高中数学基础可以直接学线性代数吗？,69,100,65w
18,冬天地窖温度那么高，古代穷人为何宁愿冻死，也不在地窖御寒？,62,129,59w
19,智驾为什么不率先应用在重型卡车等营运领域?,52,76,58w
