,title,answer_count,follower_count,detail_text
0,住建部表示住宅层高标准将调整为不低于 3 米，将给居住体验和房地产市场带来哪些影响？,301,949,1664w
1,《哪吒2》全球票房已达 148.83 亿，超过《复联3》位列全球影史票房第六，最终能破 160 亿吗？,169,344,782w
2,女子植入戒酒芯片后称「现在看到酒就像看到白开水」，之前每日要喝 1-3 斤白酒，这是什么原理？,65,290,601w
3,巴黎世家薯片包售价高达 7100 元，怎样看待这一设计？你认为值吗？,186,292,216w
4,明明人生很容易就能被毁掉，为什么大家都说人生的容错率大到无法想象?,44,176,190w
5,小米会不会出10万左右的走量车型，什么时候出？,90,142,156w
6,如何看待 2024 年中国人均预期寿命达到 79 岁，在 53 个中高收入国家中排第 4 位？,59,114,134w
7,霸王茶姬赴美 IPO 获证监会备案，拟发行 6473 万股，为何选择赴美上市？对其发展来说有何影响？,42,145,125w
8,中国、伊朗、俄罗斯 3 月上旬将举行「安全纽带-2025」联合演习，有哪些信息值得关注？,198,737,123w
9,网友称上海馒头已遥遥领先，一个就有一斤多，含红薯、芋头、南瓜、紫糯等馅料，你觉得这还算馒头吗？,315,542,123w
10,特斯拉股价连续七周下跌，创上市 15 年来最长连跌纪录，发生了什么？特斯拉当前存在哪些问题？,16,31,112w
11,《哪吒之魔童闹海》里的申小豹死了没？,95,152,96w
12,现在的空调和 10 年前相比，外机又小又轻，是技术进步还是配置缩水？,60,116,84w
13,老夫妻，一人去世后，另一人是如何度过余下孤独的日子的？,42,181,83w
14,人类有希望走出银河系吗?,3019,6341,69w
15,哈佛 MBA 四分之一毕业生毕业即失业，如何看待这一现象？为什么哈佛毕业生也找不到工作？,29,124,67w
16,如何看待俄少将称俄军已在库尔斯克开始大规模反攻？,71,173,66w
17,你有没有一瞬间被一个人吓到过？,134,385,64w
18,如果有人说喜欢你，你的第一反应是什么呢？,283,326,56w
19,年轻人胃癌发病率增长近 80%，其中女性发病率更高，熬夜是胃癌高危因素吗？日常生活有哪些注意事项？,262,1068,56w
