,title,answer_count,follower_count,detail_text
0,特朗普承认关税影响美国经济，敦促美联储降息，美联储若降息可能面临哪些风险？若不降息，如何应对关税冲击？,108,440,379w
1,网络大 V 司马南偷税被罚超 900 万元，如何看待此事？哪些信息值得关注？,2649,4359,348w
2,拼多多 2024 年营收近 4000 亿，净利润大涨 80%，造成这种情况的原因是什么？,159,408,255w
3,为什么很少有像《卖报歌》《让我们荡起双桨》《小燕子》《春天在哪里》《一分钱》一样的儿歌出现了？,228,493,193w
4,如何评价波音赢得美军六代机 NGAD 开发合同、战机编号 F-47？,57,90,190w
5,日媒称：世界级名人（大腕）中国最强金牌得主樊振东，你怎么看？,25,38,129w
6,我追着太阳跑，跑得比它还快，这样我就见不到太阳下山了，我就永远不会老了，是真的吗?,202,251,123w
7,3 月 21 日腾势 N9 上市科技之夜，有哪些亮点值得关注？,84,126,92w
8,小米净水器水管接反，女子称喝了 5 年「废水」，对健康有多大影响？这种情况小米需要承担责任吗？,402,824,91w
9,石家庄都市圈正式获批，如何看待石家庄未来发展?,76,212,90w
10,刘强东最新朋友圈发文称「技术算法不应该用来压榨最底层兄弟」，如何看待他的这一发声？对行业意味着什么？,450,940,90w
11,少女乐队番《孤独摇滚》 电影版确认引进，对此你有哪些期待？,15,23,90w
12,李嘉诚旗下长和公布港口收入， 去年 53 个港口收入 453 亿港元，同比增长 11%，如何解读？,44,128,89w
13,如何看待杜克和一哥以及孟加拉呢?,18,22,82w
14,男子跨省大量举报「车窗抛物」，2.68 万奖金仅能兑现700 元，城管称其不正当牟利，如何看待此事？,270,586,82w
15,如何看待美联储主席鲍威尔一小时提16次「不确定」，称特朗普政策使美国经济衰退可能性上升？,37,86,81w
16,如何评价《哪吒 2》延长上映至 4 月 30 日，最终票房能到多少？,150,252,78w
17,解除德国的军事限制，真的会后患无穷吗？,22,25,75w
18,历史上真的存在石器时代吗？,20,28,71w
19,有潜行要素的游戏中，敌人往往患有一定程度的“耳聋”、“失明”，这是为何？你会觉得出戏吗？,21,25,70w
